SN,selfColor,Matching,Label,Response,Correct,RT
4,blue,Nonmatch,Friend,Nonmatch,1,0.7969277
4,blue,Nonmatch,Friend,Nonmatch,1,0.6648746
4,blue,Match,Self,Match,1,0.8313773
4,blue,Nonmatch,Friend,Nonmatch,1,0.5839183
4,blue,Match,Friend,Match,1,0.6088743
4,blue,Nonmatch,Self,Nonmatch,1,0.6395045
4,blue,Nonmatch,Friend,Match,0,0.898493
4,blue,Match,Friend,Match,1,0.7605444
4,blue,Match,Friend,Match,1,0.4473997
4,blue,Match,Friend,Match,1,0.470979
4,blue,Nonmatch,Self,Nonmatch,1,0.5613216
4,blue,Match,Self,Match,1,0.8402355
4,blue,Nonmatch,Friend,Nonmatch,1,0.6093164
4,blue,Match,Friend,Match,1,0.7000101
4,blue,Match,Self,Match,1,0.6771743
4,blue,Match,Self,Match,1,0.5744736
4,blue,Nonmatch,Self,Nonmatch,0,0
4,blue,Match,Friend,Match,1,0.9064549
4,blue,Match,Self,Match,1,0.6527646
4,blue,Nonmatch,Friend,Nonmatch,1,0.7658818
4,blue,Match,Self,Match,1,0.6766731
4,blue,Match,Friend,Nonmatch,0,0.7376372
4,blue,Nonmatch,Friend,Nonmatch,1,0.8804086
4,blue,Nonmatch,Self,Nonmatch,1,0.9380307
4,blue,Match,Friend,Match,1,0.8782612
4,blue,Match,Self,Match,1,0.8143799
4,blue,Nonmatch,Self,Nonmatch,1,0.7135344
4,blue,Nonmatch,Friend,Match,0,0.579966
4,blue,Nonmatch,Friend,Nonmatch,1,1.2848912
4,blue,Match,Self,Match,1,0.7620158
4,blue,Nonmatch,Self,Nonmatch,1,0.9968883
4,blue,Nonmatch,Friend,Nonmatch,1,0.9391762
4,blue,Match,Self,Match,1,0.7099325
4,blue,Nonmatch,Friend,Nonmatch,1,0.8002815
4,blue,Nonmatch,Friend,Nonmatch,1,0.6139171
5,red,Match,Friend,Match,1,0.7448044
5,red,Match,Friend,Match,1,0.6289801
5,red,Match,Self,Match,1,0.4137883
5,red,Match,Self,Match,1,0.4671349
5,red,Match,Friend,Nonmatch,0,0.6561031
5,red,Match,Self,Match,1,0.4997548
5,red,Nonmatch,Self,Nonmatch,1,0.6645891
5,red,Nonmatch,Self,Nonmatch,1,0.6758536
5,red,Match,Self,Match,1,0.6072477
5,red,Nonmatch,Friend,Nonmatch,1,1.0236874
5,red,Nonmatch,Friend,Nonmatch,1,0.9749522
5,red,Match,Self,Match,1,0.623607
5,red,Nonmatch,Friend,Nonmatch,1,0.6073233
5,red,Nonmatch,Self,Nonmatch,1,0.543647
5,red,Match,Self,Match,1,0.569127
5,red,Match,Friend,Match,1,0.6956424
5,red,Nonmatch,Friend,Nonmatch,1,0.5771598
5,red,Match,Self,Match,1,0.4768725
5,red,Match,Friend,Nonmatch,0,0
5,red,Nonmatch,Self,Nonmatch,1,0.9317036
5,red,Match,Self,Nonmatch,0,0.5865072
5,red,Nonmatch,Friend,Nonmatch,1,0.8426745
5,red,Match,Self,Match,1,0.4204595
5,red,Match,Friend,Match,1,0.7932384
5,red,Nonmatch,Friend,Nonmatch,1,0.7174015
5,red,Nonmatch,Friend,Nonmatch,1,0.4806787
5,red,Match,Friend,Nonmatch,0,0
5,red,Match,Friend,Match,1,0.8923349
5,red,Nonmatch,Self,Nonmatch,1,0.8685606
5,red,Nonmatch,Friend,Nonmatch,1,0.8718487
5,red,Nonmatch,Self,Nonmatch,1,0.7749105
5,red,Nonmatch,Friend,Nonmatch,1,0.9278989
5,red,Match,Self,Match,1,0.5229789
5,red,Match,Friend,Match,1,0.7305981
5,red,Nonmatch,Friend,Nonmatch,1,0.6430942
5,red,Match,Self,Match,1,0.7051442
5,red,Match,Friend,Match,1,0.9318089
5,red,Nonmatch,Friend,Nonmatch,1,0.5880827
5,red,Match,Friend,Match,1,0.7620224
5,red,Nonmatch,Self,Nonmatch,1,0.6115533
5,red,Match,Friend,Match,1,0.6388366
5,red,Match,Friend,Match,1,0.5610522
5,red,Match,Friend,Match,1,0.505029
5,red,Nonmatch,Friend,Nonmatch,1,0.6679549
5,red,Nonmatch,Friend,Nonmatch,1,0.6690813
5,red,Nonmatch,Friend,Nonmatch,1,0.504867
5,red,Nonmatch,Self,Match,0,0.4428148
5,red,Nonmatch,Friend,Nonmatch,1,1.0877991
5,red,Match,Self,Match,1,0.874502
5,red,Match,Self,Match,1,0.3642491
5,red,Match,Self,Match,1,0.4040072
5,red,Nonmatch,Self,Nonmatch,1,0.5665192
5,red,Match,Self,Match,1,0.4144866
5,red,Match,Friend,Match,1,0.7549476
5,red,Match,Friend,Match,1,0.6435395
5,red,Match,Friend,Match,1,0.3485274
5,red,Match,Friend,Match,1,0.3719314
5,red,Match,Self,Match,1,0.7227608
5,red,Nonmatch,Self,Nonmatch,1,0.6132871
5,red,Match,Self,Match,1,0.5443328
5,red,Nonmatch,Self,Nonmatch,1,0.672898
5,red,Nonmatch,Self,Nonmatch,1,0.6372775
5,red,Nonmatch,Self,Nonmatch,1,0.5403771
5,red,Match,Self,Match,1,0.604081
5,red,Nonmatch,Self,Nonmatch,1,0.6687307
5,red,Nonmatch,Friend,Nonmatch,1,0.4159124
5,red,Nonmatch,Friend,Nonmatch,1,0.4088055
5,red,Nonmatch,Self,Match,0,0.5351183
5,red,Nonmatch,Friend,Nonmatch,1,0.8045905
5,red,Nonmatch,Self,Match,0,0.5162273
5,red,Nonmatch,Self,Nonmatch,1,0.6404433
5,red,Nonmatch,Friend,Nonmatch,1,0.8646353
5,red,Nonmatch,Self,Nonmatch,1,0.6529823
5,red,Nonmatch,Friend,Nonmatch,1,0.8312871
5,red,Match,Self,Match,1,0.6479418
5,red,Nonmatch,Friend,Nonmatch,1,0.608179
5,red,Nonmatch,Friend,Nonmatch,1,0.3511543
5,red,Match,Friend,Nonmatch,0,0.4990528
5,red,Match,Friend,Nonmatch,0,0.6607798
5,red,Match,Self,Match,1,0.7197639
5,red,Match,Friend,Match,1,0.8369473
5,red,Match,Friend,Match,1,0.4913413
5,red,Nonmatch,Self,Nonmatch,1,0.6376835
5,red,Match,Friend,Match,1,0.5421382
5,red,Nonmatch,Self,Nonmatch,0,0
5,red,Match,Self,Match,1,0.7050406
5,red,Nonmatch,Self,Match,0,0.7096262
5,red,Nonmatch,Self,Nonmatch,1,0.8593693
5,red,Match,Friend,Match,1,0.9659669
5,red,Match,Self,Nonmatch,0,0.6233289
5,red,Nonmatch,Self,Nonmatch,1,1.3401972
5,red,Match,Friend,Match,1,0.7583218
5,red,Match,Self,Match,1,1.028236
5,red,Match,Friend,Match,1,1.0419651
5,red,Nonmatch,Friend,Nonmatch,1,0.9467557
5,red,Match,Friend,Match,1,0.7774618
5,red,Nonmatch,Friend,Nonmatch,1,0.7483418
5,red,Nonmatch,Friend,Match,0,0.6767653
5,red,Nonmatch,Self,Nonmatch,0,0
5,red,Match,Self,Match,1,0.6276195
5,red,Nonmatch,Friend,Nonmatch,1,0.5713914
5,red,Match,Self,Match,1,0.6064746
5,red,Nonmatch,Friend,Nonmatch,1,0.6728107
5,red,Nonmatch,Friend,Nonmatch,1,0.6115377
5,red,Nonmatch,Friend,Nonmatch,1,0.6125354
5,red,Nonmatch,Self,Nonmatch,1,0.7365122
5,red,Match,Self,Match,1,0.5084164
5,red,Match,Self,Match,1,0.5414797
5,red,Match,Friend,Nonmatch,0,0.479954
5,red,Match,Self,Match,1,0.6554449
5,red,Nonmatch,Friend,Nonmatch,1,0.5495168
5,red,Match,Self,Match,1,0.5111659
5,red,Match,Friend,Match,1,0.4115878
5,red,Nonmatch,Friend,Nonmatch,1,0.567624
5,red,Nonmatch,Self,Nonmatch,1,0.5987809
5,red,Match,Friend,Match,1,0.8313548
5,red,Nonmatch,Self,Nonmatch,1,0.6799808
5,red,Nonmatch,Friend,Nonmatch,1,0.7404148
5,red,Match,Self,Match,1,0.414713
5,red,Nonmatch,Self,Nonmatch,1,0.6315308
5,red,Match,Self,Match,1,0.4894577
5,red,Match,Friend,Match,1,0.6350039
5,red,Nonmatch,Friend,Nonmatch,1,0.6059309
5,red,Match,Friend,Match,1,0.6976465
5,red,Match,Friend,Match,1,0.5485401
5,red,Nonmatch,Friend,Nonmatch,1,0.538863
5,red,Nonmatch,Self,Nonmatch,1,0.634946
5,red,Nonmatch,Self,Nonmatch,1,0.6400389
5,red,Match,Self,Match,1,0.4159401
5,red,Match,Friend,Nonmatch,0,0.4368533
5,red,Nonmatch,Friend,Nonmatch,1,0.7458182
5,red,Nonmatch,Self,Nonmatch,0,0
5,red,Nonmatch,Self,Nonmatch,1,0.6015891
5,red,Match,Self,Match,1,0.5137018
5,red,Match,Friend,Match,1,0.6992776
5,red,Nonmatch,Self,Nonmatch,1,0.5417233
5,red,Nonmatch,Friend,Nonmatch,1,0.6687844
5,red,Match,Self,Match,1,0.5738055
5,red,Nonmatch,Self,Nonmatch,1,0.6358753
5,red,Nonmatch,Self,Nonmatch,1,0.6069156
5,red,Match,Self,Match,1,0.5121839
5,red,Nonmatch,Self,Nonmatch,1,0.5384757
5,red,Match,Friend,Match,1,0.7642381
5,red,Match,Self,Match,1,0.8082375
6,blue,Match,Friend,Match,1,0.9358115
6,blue,Match,Self,Match,1,0.4767762
6,blue,Nonmatch,Self,Nonmatch,1,0.7592983
6,blue,Nonmatch,Self,Nonmatch,1,0.6742249
6,blue,Nonmatch,Self,Nonmatch,1,0.6351466
6,blue,Nonmatch,Self,Nonmatch,1,0.6295981
6,blue,Nonmatch,Self,Nonmatch,1,0.5416306
6,blue,Nonmatch,Friend,Nonmatch,1,0.5693289
6,blue,Match,Self,Match,1,0.5353178
6,blue,Nonmatch,Friend,Nonmatch,1,0.6027439
6,blue,Nonmatch,Self,Nonmatch,1,0.6742714
6,blue,Nonmatch,Self,Nonmatch,1,0.5157444
6,blue,Nonmatch,Friend,Nonmatch,1,0.7007619
6,blue,Match,Friend,Match,1,0.9339441
6,blue,Match,Self,Match,1,0.6517132
6,blue,Match,Self,Match,1,0.5711725
6,blue,Match,Self,Match,1,0.5668355
6,blue,Match,Friend,Match,1,0.661141
6,blue,Nonmatch,Friend,Nonmatch,1,0.7002812
6,blue,Match,Self,Match,1,0.581397
6,blue,Match,Self,Match,1,0.5458014
6,blue,Nonmatch,Self,Nonmatch,1,0.6353582
6,blue,Match,Friend,Match,1,0.7059973
6,blue,Match,Friend,Match,1,0.7343849
6,blue,Match,Self,Match,1,0.4925266
6,blue,Match,Self,Match,1,0.5374065
6,blue,Match,Friend,Match,1,0.6680957
6,blue,Match,Self,Match,1,0.5091727
6,blue,Nonmatch,Friend,Nonmatch,1,0.6622308
6,blue,Match,Self,Match,1,0.5421603
6,blue,Match,Friend,Match,1,0.6659738
6,blue,Nonmatch,Friend,Nonmatch,1,0.7050062
6,blue,Nonmatch,Self,Nonmatch,1,0.7085179
6,blue,Match,Friend,Match,1,0.6762233
6,blue,Nonmatch,Self,Nonmatch,1,0.7049291
6,blue,Match,Friend,Match,1,0.6774476
6,blue,Match,Friend,Match,1,0.6446135
6,blue,Nonmatch,Friend,Nonmatch,1,0.5750114
6,blue,Nonmatch,Friend,Nonmatch,1,0.8263994
6,blue,Nonmatch,Self,Nonmatch,1,0.8055122
6,blue,Nonmatch,Friend,Nonmatch,1,0.9187049
6,blue,Nonmatch,Friend,Nonmatch,1,0.6827222
6,blue,Match,Friend,Match,1,0.8050446
6,blue,Nonmatch,Friend,Nonmatch,1,0.5780033
6,blue,Nonmatch,Self,Nonmatch,1,0.9549162
6,blue,Nonmatch,Friend,Nonmatch,1,0.8132589
6,blue,Match,Self,Match,1,0.7134589
6,blue,Nonmatch,Friend,Nonmatch,1,0.5803938
6,blue,Nonmatch,Friend,Nonmatch,1,0.6804444
6,blue,Match,Friend,Match,1,0.6418035
6,blue,Match,Friend,Match,1,0.7015547
6,blue,Match,Friend,Match,1,0.6033234
6,blue,Match,Friend,Match,1,0.416789
6,blue,Nonmatch,Friend,Nonmatch,1,0.56852
6,blue,Match,Friend,Match,1,0.6618971
6,blue,Nonmatch,Self,Nonmatch,1,0.6062673
6,blue,Nonmatch,Friend,Nonmatch,1,1.0260111
6,blue,Match,Self,Match,1,0.6575354
6,blue,Nonmatch,Friend,Nonmatch,1,0.5727071
6,blue,Match,Self,Match,1,0.5680678
6,blue,Match,Friend,Match,1,0.6350178
6,blue,Nonmatch,Self,Nonmatch,1,0.5401062
6,blue,Nonmatch,Self,Nonmatch,1,0.628935
6,blue,Match,Friend,Match,1,0.5760836
6,blue,Match,Friend,Match,1,0.5690131
6,blue,Match,Self,Match,1,0.4712658
6,blue,Match,Self,Nonmatch,0,0
6,blue,Nonmatch,Self,Nonmatch,1,0.6670458
6,blue,Match,Friend,Match,1,0.7038772
6,blue,Match,Self,Match,1,0.5416476
6,blue,Nonmatch,Friend,Nonmatch,1,0.6626914
6,blue,Match,Friend,Match,1,0.7669719
6,blue,Match,Friend,Match,1,0.5851276
6,blue,Nonmatch,Self,Nonmatch,1,0.6087655
6,blue,Match,Self,Match,1,0.508508
6,blue,Nonmatch,Friend,Nonmatch,1,0.6638232
6,blue,Match,Self,Match,1,0.4470277
6,blue,Nonmatch,Self,Nonmatch,1,0.69585
6,blue,Match,Friend,Match,1,0.5144299
6,blue,Nonmatch,Self,Nonmatch,1,0.6048415
6,blue,Match,Friend,Match,1,0.570149
6,blue,Match,Self,Match,1,0.4675288
6,blue,Nonmatch,Friend,Nonmatch,1,0.6303023
6,blue,Match,Self,Match,1,0.6092301
6,blue,Match,Self,Nonmatch,0,0.4810415
6,blue,Match,Friend,Match,1,0.6840642
6,blue,Nonmatch,Self,Nonmatch,1,0.9012467
6,blue,Match,Self,Match,1,0.5513815
6,blue,Match,Friend,Match,1,0.8614083
6,blue,Nonmatch,Self,Nonmatch,1,0.6175217
6,blue,Nonmatch,Self,Nonmatch,1,0.897656
6,blue,Match,Self,Match,1,0.4946653
6,blue,Match,Self,Match,1,0.8551228
6,blue,Nonmatch,Self,Nonmatch,1,0.8982272
6,blue,Match,Self,Match,1,0.4920331
6,blue,Match,Friend,Match,1,0.6471738
6,blue,Match,Self,Match,1,0.4925093
6,blue,Nonmatch,Friend,Nonmatch,1,0.6659711
6,blue,Match,Self,Match,1,0.6075357
6,blue,Match,Self,Match,1,0.4155474
6,blue,Nonmatch,Self,Nonmatch,1,0.6605763
6,blue,Match,Friend,Match,1,0.4472773
6,blue,Nonmatch,Friend,Nonmatch,1,0.6663165
6,blue,Match,Friend,Match,1,0.6137101
6,blue,Nonmatch,Self,Nonmatch,1,0.6719098
6,blue,Nonmatch,Self,Nonmatch,1,0.8307989
6,blue,Nonmatch,Self,Nonmatch,1,0.6795804
6,blue,Nonmatch,Friend,Nonmatch,1,0.6764496
6,blue,Match,Friend,Match,1,0.6693285
6,blue,Nonmatch,Friend,Nonmatch,1,0.7683341
6,blue,Nonmatch,Friend,Nonmatch,1,0.6061581
6,blue,Match,Self,Match,1,0.5452755
6,blue,Match,Self,Match,1,0.6050458
6,blue,Match,Self,Match,1,0.6719168
6,blue,Nonmatch,Friend,Nonmatch,1,0.5761014
6,blue,Nonmatch,Self,Nonmatch,1,0.7685122
6,blue,Match,Self,Match,1,0.7349238
6,blue,Nonmatch,Self,Nonmatch,1,0.805689
6,blue,Match,Friend,Match,1,0.6124908
6,blue,Nonmatch,Self,Nonmatch,1,0.6718501
6,blue,Match,Friend,Match,1,0.6521173
6,blue,Nonmatch,Self,Nonmatch,1,0.5448324
6,blue,Nonmatch,Friend,Match,0,0.4762465
6,blue,Nonmatch,Friend,Nonmatch,0,0
6,blue,Nonmatch,Friend,Nonmatch,1,0.8396079
6,blue,Match,Friend,Match,1,0.6463503
6,blue,Nonmatch,Self,Nonmatch,1,0.7342897
6,blue,Nonmatch,Friend,Nonmatch,1,0.9339895
6,blue,Match,Friend,Match,1,0.8455934
6,blue,Match,Self,Match,1,0.6472389
6,blue,Nonmatch,Self,Nonmatch,1,0.5761337
6,blue,Match,Self,Match,1,0.8008846
6,blue,Nonmatch,Friend,Nonmatch,1,0.5746934
6,blue,Nonmatch,Friend,Nonmatch,1,0.82396
6,blue,Nonmatch,Friend,Nonmatch,1,0.6108183
6,blue,Match,Friend,Match,1,0.7328028
6,blue,Nonmatch,Self,Nonmatch,1,0.7411587
6,blue,Match,Self,Match,1,0.4796705
6,blue,Nonmatch,Friend,Nonmatch,1,0.6629796
6,blue,Nonmatch,Friend,Nonmatch,1,0.6393657
6,blue,Match,Friend,Match,1,0.7363056
6,blue,Nonmatch,Self,Nonmatch,1,0.7099094
6,blue,Nonmatch,Self,Nonmatch,1,0.7682499
6,blue,Nonmatch,Friend,Nonmatch,1,0.6451548
7,red,Nonmatch,Self,Nonmatch,1,0.9364809
7,red,Nonmatch,Self,Nonmatch,1,0.6719799
7,red,Match,Friend,Match,1,0.8343314
7,red,Match,Friend,Match,1,0.8059023
7,red,Nonmatch,Friend,Nonmatch,1,0.7040684
7,red,Nonmatch,Friend,Nonmatch,1,0.7036804
7,red,Nonmatch,Self,Nonmatch,1,0.7060839
7,red,Nonmatch,Friend,Nonmatch,1,0.9254335
7,red,Nonmatch,Friend,Nonmatch,1,0.9367133
7,red,Nonmatch,Friend,Nonmatch,1,0.9735207
7,red,Nonmatch,Friend,Nonmatch,1,0.991073
7,red,Nonmatch,Self,Nonmatch,1,0.720785
7,red,Nonmatch,Self,Nonmatch,1,0.9631153
7,red,Match,Friend,Match,1,0.7153786
7,red,Nonmatch,Friend,Nonmatch,1,0.9635515
7,red,Match,Friend,Match,1,0.8117863
7,red,Match,Self,Match,1,0.5530158
7,red,Match,Friend,Match,1,0.8919493
7,red,Nonmatch,Self,Nonmatch,1,0.8769622
7,red,Nonmatch,Self,Nonmatch,1,0.8114299
7,red,Match,Friend,Match,1,0.6776287
7,red,Match,Friend,Match,1,0.6414477
7,red,Match,Self,Match,1,0.992687
7,red,Nonmatch,Friend,Nonmatch,1,0.7522134
7,red,Nonmatch,Self,Nonmatch,1,0.8123785
7,red,Match,Self,Match,1,0.7115471
7,red,Match,Friend,Match,1,0.6763968
7,red,Match,Friend,Match,1,1.2496218
7,red,Nonmatch,Friend,Nonmatch,1,0.7328813
7,red,Match,Friend,Match,1,0.7080178
7,red,Match,Friend,Match,1,0.7385006
7,red,Nonmatch,Self,Nonmatch,1,0.5801038
7,red,Match,Friend,Match,1,0.7388009
7,red,Match,Self,Match,1,0.5447725
7,red,Nonmatch,Self,Nonmatch,1,0.8899564
7,red,Match,Self,Match,1,0.6206083
7,red,Nonmatch,Friend,Nonmatch,1,0.6711313
7,red,Nonmatch,Self,Nonmatch,1,0.6669751
7,red,Match,Self,Match,1,0.5987844
7,red,Match,Friend,Match,1,0.6718559
7,red,Match,Friend,Match,1,0.8294957
7,red,Nonmatch,Friend,Nonmatch,1,0.9669053
7,red,Nonmatch,Friend,Nonmatch,1,0.9722711
7,red,Match,Self,Match,1,0.6506749
7,red,Match,Self,Match,1,0.5445122
7,red,Nonmatch,Self,Nonmatch,1,0.7324768
7,red,Nonmatch,Friend,Nonmatch,1,0.8049228
7,red,Nonmatch,Self,Nonmatch,1,0.6811894
7,red,Nonmatch,Self,Nonmatch,1,0.5892239
7,red,Nonmatch,Self,Nonmatch,1,0.5742536
7,red,Match,Self,Match,1,0.6690926
7,red,Nonmatch,Friend,Nonmatch,1,0.6455455
7,red,Nonmatch,Self,Nonmatch,1,0.9598905
7,red,Match,Friend,Match,1,0.8104759
7,red,Nonmatch,Friend,Nonmatch,1,0.8034971
7,red,Match,Friend,Match,1,0.7140057
7,red,Match,Self,Match,1,0.4855933
7,red,Nonmatch,Friend,Nonmatch,1,0.7646126
7,red,Match,Friend,Match,1,0.6775655
7,red,Match,Friend,Match,1,0.7722534
7,red,Nonmatch,Friend,Nonmatch,1,0.5786627
7,red,Nonmatch,Friend,Nonmatch,1,0.7023567
7,red,Nonmatch,Friend,Nonmatch,1,0.708838
7,red,Nonmatch,Self,Nonmatch,1,0.5796557
7,red,Nonmatch,Self,Nonmatch,1,0.703358
7,red,Match,Friend,Match,1,0.7953092
7,red,Match,Friend,Match,1,0.677934
7,red,Nonmatch,Self,Nonmatch,1,0.673688
7,red,Match,Self,Match,1,0.5414702
7,red,Nonmatch,Self,Nonmatch,1,0.6010789
7,red,Match,Self,Match,1,0.4813108
7,red,Nonmatch,Friend,Nonmatch,1,0.6360432
7,red,Nonmatch,Self,Nonmatch,1,0.6812658
7,red,Match,Self,Match,1,0.4830546
7,red,Match,Self,Match,1,0.539791
7,red,Match,Friend,Match,1,0.794775
7,red,Match,Self,Match,1,0.5177118
7,red,Match,Self,Match,1,0.6046672
7,red,Nonmatch,Friend,Nonmatch,1,0.6737429
7,red,Nonmatch,Friend,Nonmatch,1,0.6120514
7,red,Nonmatch,Friend,Nonmatch,1,0.7663073
7,red,Match,Self,Match,1,0.5532153
7,red,Match,Self,Match,1,0.6676935
7,red,Match,Friend,Match,1,0.7659995
7,red,Nonmatch,Self,Nonmatch,1,0.643751
7,red,Match,Self,Match,1,0.5110894
7,red,Nonmatch,Self,Nonmatch,1,0.6665488
7,red,Nonmatch,Friend,Nonmatch,1,0.7997077
7,red,Nonmatch,Self,Nonmatch,1,0.6489458
7,red,Match,Self,Match,1,0.5140502
7,red,Match,Self,Match,1,0.5726114
7,red,Nonmatch,Self,Nonmatch,1,0.7533052
7,red,Nonmatch,Self,Nonmatch,1,0.9473093
7,red,Match,Friend,Nonmatch,0,0.6519908
7,red,Nonmatch,Self,Nonmatch,1,1.0002318
7,red,Nonmatch,Friend,Nonmatch,1,0.8813258
7,red,Match,Self,Match,1,0.5890314
7,red,Match,Friend,Match,1,0.7686877
7,red,Nonmatch,Self,Nonmatch,1,0.6467762
7,red,Match,Friend,Match,1,0.7703646
7,red,Match,Friend,Match,1,0.638514
7,red,Match,Self,Match,1,0.6087289
7,red,Nonmatch,Friend,Nonmatch,1,0.7030146
7,red,Match,Friend,Match,1,0.7409487
7,red,Nonmatch,Self,Nonmatch,1,0.5817137
7,red,Nonmatch,Self,Nonmatch,1,0.862843
7,red,Match,Self,Match,1,0.7458128
7,red,Match,Friend,Match,1,0.7736274
7,red,Nonmatch,Friend,Nonmatch,1,1.255678
7,red,Nonmatch,Friend,Nonmatch,1,0.8277625
7,red,Match,Friend,Match,1,0.7716563
7,red,Match,Self,Match,1,0.5537821
7,red,Match,Self,Match,1,0.6735049
7,red,Match,Self,Match,1,0.7717857
7,red,Nonmatch,Self,Nonmatch,1,0.7121012
7,red,Match,Friend,Match,1,0.8373792
7,red,Match,Friend,Match,1,0.6457362
7,red,Match,Self,Match,1,0.5774801
7,red,Match,Self,Match,1,0.507882
7,red,Nonmatch,Self,Nonmatch,1,0.7653818
7,red,Nonmatch,Friend,Nonmatch,1,0.6518566
7,red,Nonmatch,Friend,Nonmatch,1,0.7731558
7,red,Match,Friend,Match,1,0.711688
7,red,Nonmatch,Self,Nonmatch,1,0.7712573
7,red,Nonmatch,Friend,Nonmatch,1,0.7402275
7,red,Match,Self,Match,1,0.5441144
7,red,Nonmatch,Self,Nonmatch,1,0.6995426
7,red,Match,Self,Match,1,0.6130233
7,red,Match,Self,Match,1,0.6700359
7,red,Match,Friend,Match,1,0.7087706
7,red,Nonmatch,Friend,Nonmatch,1,0.8354386
7,red,Match,Self,Match,1,0.6075572
7,red,Nonmatch,Self,Nonmatch,1,0.8960005
7,red,Nonmatch,Friend,Nonmatch,1,0.7487989
7,red,Nonmatch,Friend,Nonmatch,1,0.7448818
7,red,Match,Self,Match,1,0.6802922
7,red,Nonmatch,Self,Nonmatch,1,0.5785611
7,red,Match,Friend,Match,1,0.7968041
7,red,Match,Friend,Match,1,0.902465
7,red,Nonmatch,Friend,Nonmatch,1,0.7821299
7,red,Match,Self,Match,1,0.6158865
7,red,Match,Self,Match,1,0.5447854
7,red,Match,Friend,Match,1,0.8005634
7,red,Nonmatch,Friend,Nonmatch,1,0.6171007
8,blue,Nonmatch,Self,Nonmatch,1,1.0965319
8,blue,Match,Friend,Match,1,0.5630765
8,blue,Nonmatch,Self,Nonmatch,1,0.8273457
8,blue,Nonmatch,Friend,Nonmatch,1,1.220987
8,blue,Nonmatch,Self,Nonmatch,1,0.6652895
8,blue,Match,Self,Match,1,0.5431154
8,blue,Match,Self,Match,1,0.7656794
8,blue,Nonmatch,Friend,Nonmatch,1,0.7728904
8,blue,Nonmatch,Friend,Nonmatch,1,0.8391718
8,blue,Nonmatch,Friend,Nonmatch,1,0.7132201
8,blue,Nonmatch,Self,Nonmatch,1,0.9023401
8,blue,Nonmatch,Friend,Match,0,0.9047886
8,blue,Match,Friend,Match,1,1.0950109
8,blue,Nonmatch,Self,Nonmatch,1,0.8497616
8,blue,Match,Friend,Match,1,0.8723416
8,blue,Nonmatch,Friend,Nonmatch,1,0.7103314
8,blue,Match,Friend,Match,1,0.7063635
8,blue,Nonmatch,Self,Nonmatch,1,0.7090517
8,blue,Nonmatch,Self,Nonmatch,1,0.7715568
8,blue,Match,Self,Match,1,0.8045366
8,blue,Nonmatch,Self,Nonmatch,1,0.7366211
8,blue,Match,Friend,Match,1,0.6139542
8,blue,Match,Friend,Match,1,0.6417343
8,blue,Nonmatch,Friend,Nonmatch,1,0.6385196
8,blue,Nonmatch,Friend,Nonmatch,1,0.8102724
8,blue,Nonmatch,Self,Nonmatch,1,1.1882626
8,blue,Nonmatch,Self,Nonmatch,1,0.8258526
8,blue,Match,Friend,Match,1,0.5856689
8,blue,Nonmatch,Friend,Nonmatch,1,0.4814076
8,blue,Match,Friend,Match,1,0.6672401
8,blue,Match,Friend,Match,1,0.6426664
8,blue,Nonmatch,Friend,Nonmatch,1,0.5779898
8,blue,Nonmatch,Self,Nonmatch,1,0.7047184
8,blue,Nonmatch,Self,Nonmatch,1,0.8064488
8,blue,Nonmatch,Self,Nonmatch,1,1.0619388
8,blue,Nonmatch,Friend,Match,0,0.5581426
8,blue,Nonmatch,Friend,Nonmatch,1,0.8576646
8,blue,Match,Friend,Match,1,0.745006
8,blue,Match,Self,Match,1,1.1579762
8,blue,Match,Self,Match,1,0.7551089
8,blue,Nonmatch,Self,Nonmatch,1,0.6446941
8,blue,Nonmatch,Friend,Nonmatch,1,0.7688027
8,blue,Match,Self,Match,1,0.7995987
8,blue,Nonmatch,Self,Nonmatch,1,0.7633558
8,blue,Nonmatch,Self,Nonmatch,1,0.6446013
8,blue,Nonmatch,Self,Nonmatch,1,0.8616385
8,blue,Nonmatch,Self,Nonmatch,1,0.5821704
8,blue,Match,Friend,Match,1,0.4801943
8,blue,Match,Self,Match,1,0.8461692
8,blue,Match,Friend,Match,1,0.681773
8,blue,Nonmatch,Self,Nonmatch,1,0.5496346
8,blue,Match,Self,Match,1,0.6704417
8,blue,Nonmatch,Friend,Nonmatch,1,0.608138
8,blue,Match,Friend,Match,1,0.5139839
8,blue,Match,Self,Match,1,0.7966455
8,blue,Match,Self,Match,1,0.7140909
8,blue,Match,Self,Match,1,0.7744263
8,blue,Nonmatch,Friend,Nonmatch,1,0.9027152
8,blue,Match,Self,Match,1,0.6857851
8,blue,Nonmatch,Self,Nonmatch,1,1.1254611
8,blue,Match,Self,Match,1,0.6295387
8,blue,Nonmatch,Self,Nonmatch,1,0.704632
8,blue,Nonmatch,Self,Nonmatch,1,0.7087618
8,blue,Nonmatch,Self,Nonmatch,1,0.8028443
8,blue,Match,Friend,Match,1,0.6500507
8,blue,Match,Self,Match,1,0.8963802
8,blue,Nonmatch,Self,Nonmatch,1,0.6857618
8,blue,Match,Self,Match,1,0.6397901
8,blue,Match,Self,Match,1,0.6720117
8,blue,Nonmatch,Friend,Nonmatch,1,0.5938596
8,blue,Match,Self,Match,1,0.6686081
8,blue,Nonmatch,Self,Nonmatch,1,0.6416389
