SN,Matching,Label,Response,Correct,RT
16,Match,Stranger,Nonmatch,0,606.4000000000233
16,Match,Self,Match,1,596.8999999820953
16,Match,Stranger,Match,1,596.8999999940279
16,Match,Stranger,Match,1,566.5999999999767
16,Match,Stranger,Match,1,540.8000000059837
16,Nonmatch,Self,Nonmatch,1,680.8999999940279
16,Nonmatch,Stranger,Nonmatch,1,1097.7999999821186
16,Nonmatch,Self,Nonmatch,1,965.0000000059372
16,Match,Self,Match,1,651.9999999880674
16,Match,Stranger,Match,1,1058.4000000000233
16,Match,Stranger,Match,1,785.0000000059372
16,Nonmatch,Self,Nonmatch,1,626.599999982107
16,Nonmatch,Self,Nonmatch,1,1101.0999999940395
16,Match,Self,Match,1,869.6000000059721
16,Match,Self,Match,1,519.0999999881024
16,Nonmatch,Self,Nonmatch,1,554.4000000059605
16,Nonmatch,Self,Nonmatch,1,643.4999999821302
16,Match,Stranger,Nonmatch,0,953.2999999999884
16,Match,Stranger,Match,1,747.6999999880791
16,Nonmatch,Self,Nonmatch,1,752.2999999940512
16,Nonmatch,Stranger,Nonmatch,1,932.399999994028
16,Match,Self,Match,1,701.1999999940163
16,Nonmatch,Self,Nonmatch,1,547.7999999940512
18,Match,Self,Match,1,536.5999999940395
18,Nonmatch,Stranger,Nonmatch,1,830.9999999880783
18,Match,Self,Match,1,479.7999999999993
18,Nonmatch,Self,Nonmatch,1,681.9000000059605
18,Nonmatch,Stranger,Nonmatch,1,986.5999999999984
18,Nonmatch,Stranger,Nonmatch,1,1198.6000000119202
18,Match,Stranger,Match,1,672.9000000059605
18,Nonmatch,Self,Nonmatch,1,781.3999999880798
18,Match,Stranger,Match,1,1086.2000000119224
18,Match,Stranger,Match,1,545.0999999940395
18,Match,Stranger,Match,1,582.1000000059576
18,Nonmatch,Stranger,Nonmatch,1,752.7000000119224
18,Match,Self,Match,1,695.5999999999985
18,Match,Stranger,Match,1,1010.6000000059576
18,Nonmatch,Stranger,Nonmatch,1,1305.2000000119224
18,Match,Stranger,Match,1,930.0999999880804
18,Nonmatch,Self,Nonmatch,1,696.1999999999971
18,Nonmatch,Stranger,Nonmatch,1,1250.500000011918
18,Nonmatch,Stranger,Nonmatch,1,1333.0999999880803
18,Nonmatch,Stranger,Nonmatch,1,622.999999994041
18,Match,Self,Match,1,572.8999999880762
18,Nonmatch,Stranger,Nonmatch,1,799.7999999999956
18,Nonmatch,Self,Nonmatch,1,713.2000000119151
18,Nonmatch,Self,Nonmatch,1,748.6999999940454
18,Nonmatch,Stranger,Nonmatch,1,827.2999999940366
18,Nonmatch,Self,Match,0,606.0999999880733
18,Match,Stranger,Match,1,802.2999999880849
18,Nonmatch,Self,Nonmatch,1,693.8000000059546
18,Match,Stranger,Match,1,1178.800000011921
18,Match,Self,Match,1,781.6000000059576
18,Match,Stranger,Match,1,658.999999988082
18,Nonmatch,Self,Match,0,669.6000000000058
18,Match,Self,Match,1,1845.299999988085
18,Nonmatch,Stranger,Nonmatch,1,1169.6000000059576
18,Nonmatch,Stranger,Nonmatch,1,1093.8999999999942
18,Match,Self,Nonmatch,0,1233.2000000000116
18,Match,Stranger,Match,1,1098.6999999940454
18,Match,Self,Match,1,1001.000000011918
18,Nonmatch,Stranger,Nonmatch,1,1000.0999999999912
18,Nonmatch,Stranger,Nonmatch,1,1413.5000000059665
18,Nonmatch,Self,Nonmatch,1,940.3999999940424
18,Match,Stranger,Match,1,847.9999999940337
18,Nonmatch,Self,Nonmatch,1,760.9000000119267
18,Nonmatch,Stranger,Nonmatch,1,781.5999999880733
18,Nonmatch,Stranger,Nonmatch,1,673.5
18,Match,Stranger,Match,1,973.1999999940454
18,Nonmatch,Stranger,Nonmatch,1,830.1000000119093
18,Nonmatch,Stranger,Nonmatch,1,732.5999999880733
18,Nonmatch,Self,Nonmatch,1,594.7999999940512
18,Match,Self,Match,1,774.1000000119093
18,Nonmatch,Self,Nonmatch,1,706.6999999880791
18,Nonmatch,Stranger,Nonmatch,1,1131.7000000000116
18,Match,Self,Nonmatch,0,689.1000000119093
18,Match,Stranger,Match,1,1141.5999999940395
18,Match,Self,Match,1,636.6000000059721
18,Match,Self,Match,1,586.1000000119093
18,Match,Self,Match,1,514.4999999880674
18,Nonmatch,Self,Nonmatch,1,623.3999999880907
18,Nonmatch,Stranger,Nonmatch,1,918.2000000059488
18,Match,Self,Match,1,587.4999999999709
18,Nonmatch,Self,Nonmatch,1,722.1000000119093
18,Match,Stranger,Match,1,712.8999999999651
18,Nonmatch,Self,Nonmatch,1,619.9000000119267
18,Match,Self,Match,1,718.7000000000116
18,Match,Self,Match,1,518.0000000059663
18,Nonmatch,Stranger,Nonmatch,1,821.9000000059605
18,Nonmatch,Stranger,Nonmatch,1,1327.8999999880907
18,Nonmatch,Stranger,Nonmatch,1,705.2000000119151
18,Match,Stranger,Match,1,1190.5000000059665
18,Match,Stranger,Match,1,788.7000000000116
18,Nonmatch,Stranger,Nonmatch,1,674.2000000119151
18,Nonmatch,Stranger,Nonmatch,1,923.7999999880848
18,Match,Self,Match,1,558.0999999999767
18,Nonmatch,Self,Nonmatch,1,842.8999999999942
18,Match,Self,Match,1,663.6000000059721
18,Nonmatch,Self,Nonmatch,1,704.2000000000116
18,Match,Self,Match,1,669.0999999880733
18,Match,Stranger,Match,1,766.4999999999709
18,Nonmatch,Self,Nonmatch,1,844.9999999880674
18,Match,Self,Match,1,913.3000000119208
18,Nonmatch,Stranger,Nonmatch,1,670.7000000000116
18,Match,Self,Match,1,805.3000000119209
18,Nonmatch,Self,Nonmatch,1,614.9000000059605
18,Match,Self,Match,1,1337.2000000000116
18,Nonmatch,Self,Nonmatch,1,1124.5999999940395
18,Nonmatch,Self,Nonmatch,1,701.3999999880907
18,Match,Stranger,Match,1,1016.1000000119092
18,Match,Self,Match,1,685.7999999880849
18,Nonmatch,Stranger,Nonmatch,1,939.3999999880908
18,Match,Stranger,Match,1,997.7000000119152
18,Match,Self,Match,1,998.0000000059664
18,Match,Stranger,Match,1,831.7999999999884
18,Match,Stranger,Match,1,765.6000000119093
18,Nonmatch,Self,Nonmatch,1,673.4000000119267
18,Nonmatch,Self,Nonmatch,1,823.6000000119093
18,Nonmatch,Self,Nonmatch,1,585.8999999999942
18,Match,Stranger,Match,1,870.7999999880558
18,Match,Self,Match,1,706.1000000059721
18,Match,Self,Match,1,566.7999999999302
18,Match,Self,Match,1,918.0999999999768
18,Match,Self,Match,1,485.7999999999884
18,Match,Self,Match,1,481.3000000119209
18,Nonmatch,Self,Nonmatch,1,624.2999999880558
18,Nonmatch,Stranger,Nonmatch,1,764.6999999940163
18,Nonmatch,Self,Nonmatch,1,991.5
18,Match,Self,Match,1,714.7999999940512
18,Nonmatch,Self,Nonmatch,1,703.2000000059488
18,Nonmatch,Self,Nonmatch,1,802.9000000059605
18,Match,Self,Match,1,669.4000000118976
18,Nonmatch,Stranger,Nonmatch,1,1279.0999999881024
18,Match,Stranger,Match,1,826.5999999999767
18,Nonmatch,Self,Nonmatch,1,933.8999999880908
18,Nonmatch,Self,Nonmatch,1,1167.4999999940628
18,Match,Self,Match,1,656.7999999880558
18,Match,Stranger,Match,1,682.2000000119442
18,Nonmatch,Self,Nonmatch,1,719.4999999940628
18,Match,Self,Match,1,679
18,Match,Stranger,Match,1,690.0000000119326
18,Match,Stranger,Match,1,617.8000000059837
18,Match,Stranger,Match,1,798.5999999999767
18,Nonmatch,Self,Nonmatch,1,664.7999999999884
18,Nonmatch,Stranger,Nonmatch,1,675.4999999880674
18,Nonmatch,Stranger,Nonmatch,1,536.6999999940163
18,Nonmatch,Stranger,Match,0,769.1000000119093
18,Match,Stranger,Nonmatch,0,1327.2000000119442
18,Match,Stranger,Match,1,1012.4000000000232
18,Nonmatch,Stranger,Nonmatch,1,1002.9999999880674
18,Nonmatch,Stranger,Nonmatch,1,817.4000000000233
18,Match,Self,Match,1,735.4000000118976
18,Match,Stranger,Match,1,972.899999994028
18,Nonmatch,Stranger,Nonmatch,1,1154.0999999999767
18,Match,Stranger,Match,1,741.4999999999418
18,Match,Stranger,Match,1,1015.1000000119092
18,Match,Self,Match,1,731.9000000059605
18,Match,Stranger,Match,1,1573.3999999880907
18,Match,Stranger,Match,1,1184.800000011921
18,Match,Stranger,Match,1,462.7000000000117
18,Nonmatch,Self,Nonmatch,1,648.5999999881024
18,Nonmatch,Stranger,Nonmatch,1,1082.0000000059372
18,Match,Stranger,Nonmatch,0,1634.3999999880907
18,Nonmatch,Self,Nonmatch,1,795.4000000059605
18,Nonmatch,Self,Nonmatch,1,766.1000000059721
18,Match,Self,Match,1,878.7000000119442
18,Nonmatch,Self,Nonmatch,1,668.7999999880558
20,Match,Stranger,Match,1,1062.3999999880798
20,Nonmatch,Stranger,Nonmatch,1,1062.1999999821182
20,Match,Stranger,Match,1,903.1999999880792
20,Nonmatch,Self,Nonmatch,1,898.1000000059612
20,Match,Self,Match,1,536.7999999999993
20,Nonmatch,Stranger,Nonmatch,1,826.0999999821179
20,Nonmatch,Stranger,Nonmatch,1,903.1999999880792
20,Match,Self,Match,1,708.2000000000044
20,Nonmatch,Stranger,Nonmatch,1,815.8999999821172
20,Nonmatch,Stranger,Nonmatch,1,475.6999999999971
20,Match,Self,Match,1,594.3000000059619
20,Nonmatch,Stranger,Nonmatch,1,832.3999999821172
20,Match,Stranger,Match,1,761.0999999821215
20,Nonmatch,Self,Nonmatch,1,807.4000000059605
20,Match,Self,Match,1,693.3999999880762
20,Nonmatch,Stranger,Nonmatch,1,1142.999999988082
20,Nonmatch,Self,Match,0,535.4000000059605
20,Nonmatch,Self,Nonmatch,1,869.5999999999985
20,Match,Stranger,Match,1,1199.699999999997
20,Nonmatch,Stranger,Nonmatch,1,850.4000000000015
20,Nonmatch,Self,Nonmatch,1,1302.5999999999983
20,Match,Stranger,Match,1,808.499999994041
20,Match,Stranger,Match,1,551.5000000059663
20,Match,Self,Match,1,520.8999999880762
20,Match,Self,Match,1,649.0999999821215
20,Nonmatch,Self,Nonmatch,1,902.5000000059664
20,Match,Stranger,Match,1,1046.9999999821157
20,Match,Self,Match,1,377.6999999821128
20,Match,Self,Match,1,1052.6999999940454
20,Nonmatch,Stranger,Nonmatch,1,847.3999999880762
20,Nonmatch,Stranger,Nonmatch,1,1172
20,Match,Self,Match,1,868.5
20,Match,Stranger,Match,1,735.3999999880762
20,Match,Stranger,Match,1,729.9999999940337
20,Nonmatch,Self,Nonmatch,1,848.7999999880849
20,Match,Self,Match,1,648.0999999821215
20,Nonmatch,Self,Nonmatch,1,739.6999999821128
20,Nonmatch,Stranger,Nonmatch,1,1214.3999999821244
20,Nonmatch,Stranger,Nonmatch,1,725.5999999821215
20,Match,Self,Match,1,689.5999999880733
20,Match,Self,Match,1,576.6000000000058
20,Nonmatch,Self,Nonmatch,1,648.0999999821215
20,Nonmatch,Self,Nonmatch,1,850.0999999999913
20,Match,Self,Match,1,763.1999999999971
20,Match,Stranger,Nonmatch,0,510.499999988082
20,Match,Stranger,Match,1,1056.1999999821128
20,Nonmatch,Self,Nonmatch,1,933.2000000000116
20,Match,Stranger,Match,1,1279.2000000000116
20,Nonmatch,Stranger,Nonmatch,1,881.9000000059605
20,Match,Self,Match,1,717.8999999880907
20,Nonmatch,Self,Nonmatch,1,614
20,Nonmatch,Self,Nonmatch,1,1011.7999999880848
20,Match,Stranger,Match,1,671.9999999821302
20,Nonmatch,Self,Nonmatch,1,1064.6999999940454
20,Nonmatch,Self,Nonmatch,1,790.7000000059488
20,Match,Stranger,Match,1,785.4999999940337
20,Match,Self,Match,1,656.8999999940279
20,Nonmatch,Stranger,Nonmatch,1,760.5999999940395
20,Nonmatch,Stranger,Nonmatch,1,906.2999999999884
20,Match,Stranger,Match,1,705.2999999999884
20,Match,Self,Match,1,446.2999999999884
20,Match,Self,Nonmatch,0,843.9999999821302
20,Match,Self,Match,1,669.3999999999942
20,Match,Stranger,Match,1,1231.799999988085
20,Nonmatch,Stranger,Nonmatch,1,602.7000000000116
20,Nonmatch,Stranger,Nonmatch,1,1752.699999988079
20,Nonmatch,Self,Nonmatch,1,730.6000000000058
20,Match,Stranger,Match,1,735.9999999880674
20,Nonmatch,Stranger,Nonmatch,1,736.0999999880733
20,Nonmatch,Stranger,Nonmatch,1,639.0000000059663
20,Nonmatch,Self,Nonmatch,1,720.2000000059488
20,Match,Self,Match,1,655.1999999821128
20,Match,Self,Match,1,556.1999999880791
20,Match,Stranger,Match,1,766.8000000000175
20,Nonmatch,Self,Nonmatch,1,628
20,Match,Self,Match,1,563.2999999821186
20,Match,Self,Match,1,603.3999999880907
20,Nonmatch,Stranger,Nonmatch,1,1217.6999999821128
20,Match,Self,Match,1,543.0999999940395
20,Match,Stranger,Match,1,589.3999999880907
20,Nonmatch,Stranger,Nonmatch,1,656.7000000059488
20,Match,Self,Match,1,568.6999999880791
20,Match,Self,Match,1,470.7000000000117
20,Match,Stranger,Nonmatch,0,1188.5999999880733
20,Match,Self,Match,1,658.4000000000233
20,Nonmatch,Stranger,Nonmatch,1,859.1000000059721
20,Nonmatch,Self,Nonmatch,1,993.3999999999942
20,Nonmatch,Stranger,Nonmatch,1,1137.4000000000233
20,Match,Self,Match,1,1081.2000000000116
20,Match,Stranger,Match,1,1119
20,Match,Stranger,Match,1,1118.6000000000058
20,Match,Stranger,Match,1,823.2999999999884
20,Nonmatch,Stranger,Nonmatch,1,876.5999999880733
20,Match,Self,Match,1,551.2000000059488
20,Nonmatch,Self,Nonmatch,1,1109.7000000059488
20,Match,Self,Match,1,443.5999999999767
20,Nonmatch,Self,Nonmatch,1,701.4999999940628
20,Match,Stranger,Match,1,675.6999999880791
20,Match,Self,Match,1,444.6999999880791
20,Match,Stranger,Match,1,748.7999999940512
20,Nonmatch,Self,Nonmatch,1,1022.7000000059488
20,Match,Stranger,Match,1,676.9000000059605
20,Nonmatch,Stranger,Nonmatch,1,930.9000000000232
20,Nonmatch,Self,Match,0,776.5999999881024
20,Nonmatch,Stranger,Nonmatch,1,1287.0999999940395
20,Match,Self,Match,1,679.2000000000116
20,Match,Stranger,Match,1,1219.8000000059835
20,Match,Self,Match,1,756.2999999821186
20,Match,Stranger,Match,1,729.0999999881024
20,Nonmatch,Self,Nonmatch,1,640.7999999821186
20,Match,Stranger,Match,1,595.4999999940628
20,Nonmatch,Self,Nonmatch,1,518.3000000059837
20,Match,Stranger,Match,1,657.8999999820953
20,Match,Stranger,Match,1,632.2000000059488
20,Nonmatch,Stranger,Nonmatch,1,740.6999999821419
20,Nonmatch,Stranger,Nonmatch,1,1437.2999999880558
20,Nonmatch,Self,Nonmatch,1,793.4000000000233
20,Nonmatch,Stranger,Match,0,551.5999999999767
20,Nonmatch,Self,Nonmatch,1,948.699999982142
20,Match,Stranger,Match,1,810.5999999881024
20,Nonmatch,Stranger,Nonmatch,1,919.1999999940164
20,Nonmatch,Self,Nonmatch,1,635.0999999999767
20,Nonmatch,Self,Nonmatch,1,1090.199999982142
20,Match,Stranger,Match,1,759.7999999880558
20,Match,Self,Match,1,527.3999999940279
20,Nonmatch,Self,Nonmatch,1,1151.7999999880558
20,Nonmatch,Stranger,Nonmatch,1,904.3000000000466
20,Nonmatch,Stranger,Nonmatch,1,564.8999999940279
20,Nonmatch,Stranger,Nonmatch,1,751.7999999821186
20,Nonmatch,Self,Nonmatch,1,682.8999999820953
20,Match,Self,Match,1,631.8999999940279
20,Match,Self,Match,1,448.1999999880791
20,Nonmatch,Self,Nonmatch,1,870.099999982107
20,Match,Stranger,Match,1,793.4000000000233
20,Nonmatch,Self,Nonmatch,1,1335.0999999940395
20,Nonmatch,Self,Nonmatch,1,599.9000000000815
20,Match,Self,Match,1,477.2999999880558
20,Nonmatch,Self,Nonmatch,1,580.4999999940628
20,Match,Stranger,Match,1,658.1999999999534
20,Nonmatch,Stranger,Nonmatch,1,761.099999982107
20,Nonmatch,Stranger,Match,0,714.4999999940628
20,Match,Stranger,Match,1,766.6999999999534
20,Nonmatch,Stranger,Nonmatch,1,860.1999999940163
20,Nonmatch,Self,Nonmatch,1,772.7999999999884
22,Match,Stranger,Nonmatch,0,1047.3999999821172
22,Nonmatch,Self,Nonmatch,1,1149.8999999821172
22,Match,Self,Match,1,989.999999994041
22,Match,Self,Match,1,686.0999999940395
22,Nonmatch,Self,Nonmatch,1,805.5999999761552
22,Nonmatch,Self,Match,0,1165.399999976158
22,Nonmatch,Self,Nonmatch,1,1713.7999999821186
22,Nonmatch,Stranger,Nonmatch,1,1393.799999988085
22,Nonmatch,Self,Nonmatch,1,1875.6000000000056
22,Nonmatch,Self,Nonmatch,1,759
22,Match,Stranger,Nonmatch,0,862.0999999761552
22,Nonmatch,Self,Nonmatch,1,1202.3999999999942
22,Nonmatch,Self,Nonmatch,1,1331.3999999821244
22,Nonmatch,Stranger,Nonmatch,1,1916.499999976164
22,Nonmatch,Self,Nonmatch,1,975.1000000000058
22,Match,Self,Match,1,645.0999999880733
22,Match,Stranger,Match,1,1119.499999976164
22,Nonmatch,Self,Nonmatch,1,918.5999999821216
22,Match,Stranger,Match,1,831.8999999761581
22,Nonmatch,Stranger,Nonmatch,1,744.999999976164
22,Nonmatch,Self,Nonmatch,1,905.5999999821216
22,Match,Self,Match,1,910.1999999821128
22,Match,Self,Match,1,1205.799999988085
22,Match,Stranger,Match,1,1051.199999976161
22,Match,Self,Match,1,830.2999999821186
22,Match,Stranger,Match,1,881.1999999940454
22,Match,Stranger,Match,1,1016.3999999999942
22,Nonmatch,Stranger,Nonmatch,1,701.5999999940395
22,Match,Stranger,Match,1,1435.1999999940454
22,Match,Stranger,Match,1,667.1999999940454
22,Nonmatch,Self,Nonmatch,1,931.0999999761698
22,Match,Self,Match,1,513.9999999940337
22,Match,Self,Match,1,570.8000000000175
22,Nonmatch,Self,Nonmatch,1,1189.7999999940512
22,Nonmatch,Stranger,Nonmatch,1,978.5999999940396
22,Nonmatch,Self,Nonmatch,1,984.5
22,Match,Self,Match,1,661.1999999880791
22,Match,Stranger,Match,1,1239.4999999821302
22,Match,Self,Match,1,719.7999999821186
22,Nonmatch,Self,Nonmatch,1,751.8999999761581
22,Nonmatch,Self,Nonmatch,1,767.3999999940279
22,Match,Self,Match,1,514.5999999880733
22,Nonmatch,Stranger,Nonmatch,1,1107.3999999880907
22,Match,Self,Match,1,623.2999999940512
22,Nonmatch,Self,Nonmatch,1,1124.3999999999942
22,Match,Stranger,Nonmatch,0,831.4999999821302
22,Match,Stranger,Match,1,598.4999999880674
22,Match,Self,Match,1,609.8999999761581
22,Match,Stranger,Match,1,1017.599999982107
22,Match,Stranger,Match,1,760.9999999880674
22,Match,Stranger,Match,1,616.7000000000116
22,Nonmatch,Self,Nonmatch,1,1064.7000000000116
22,Nonmatch,Stranger,Nonmatch,1,1406.099999982107
22,Nonmatch,Stranger,Nonmatch,1,930.9999999940336
22,Nonmatch,Self,Nonmatch,1,787.2999999821186
22,Nonmatch,Self,Nonmatch,1,761.5999999761698
22,Nonmatch,Stranger,Nonmatch,1,875.3999999999942
22,Nonmatch,Self,Nonmatch,1,854
22,Match,Self,Match,1,427.7999999999884
22,Match,Stranger,Nonmatch,0,577.5999999880733
22,Nonmatch,Stranger,Nonmatch,1,1351.399999976158
22,Match,Self,Match,1,708.4999999821302
22,Nonmatch,Self,Nonmatch,1,1271.6999999821128
22,Match,Self,Match,1,853.1999999761465
22,Match,Stranger,Match,1,1122.899999994028
22,Nonmatch,Stranger,Nonmatch,1,674.9999999999709
22,Match,Stranger,Match,1,865.4999999821302
22,Match,Self,Match,1,1469.599999982107
22,Match,Self,Match,1,777.7999999999884
22,Match,Stranger,Match,1,880.8999999880907
22,Match,Stranger,Match,1,871.7999999880849
22,Nonmatch,Stranger,Nonmatch,1,726.6999999821128
22,Match,Stranger,Match,1,920.7000000000116
22,Nonmatch,Stranger,Nonmatch,1,756.3999999940279
22,Nonmatch,Stranger,Nonmatch,1,595.9000000000233
22,Nonmatch,Self,Nonmatch,1,993.2999999940512
22,Nonmatch,Stranger,Nonmatch,1,1076.599999982107
22,Match,Stranger,Match,1,735.8999999880907
22,Nonmatch,Self,Nonmatch,1,969.7999999940512
22,Nonmatch,Self,Nonmatch,1,499.59999998210697
22,Nonmatch,Stranger,Nonmatch,1,985.5
22,Match,Stranger,Match,1,1336.9999999821302
22,Nonmatch,Stranger,Nonmatch,1,927.8999999880908
22,Nonmatch,Self,Nonmatch,1,830.599999982107
22,Nonmatch,Self,Nonmatch,1,686.4000000000233
22,Match,Stranger,Nonmatch,0,556.3999999880907
22,Nonmatch,Stranger,Nonmatch,1,889.2999999940512
22,Nonmatch,Stranger,Nonmatch,1,1048.199999982142
22,Match,Self,Match,1,600.6999999940163
22,Match,Stranger,Match,1,982.2999999940512
22,Nonmatch,Self,Nonmatch,1,651.7999999821186
22,Match,Self,Match,1,885.2999999880558
22,Match,Self,Match,1,694.9999999880674
22,Match,Stranger,Match,1,1608.199999982142
22,Match,Self,Match,1,784.2999999821186
22,Nonmatch,Self,Nonmatch,1,1351.899999982095
22,Nonmatch,Stranger,Nonmatch,1,1045.099999982107
22,Match,Stranger,Match,1,1246.7999999821186
22,Match,Self,Match,1,602.7000000000116
22,Match,Self,Match,1,556.099999982107
22,Nonmatch,Stranger,Nonmatch,1,634.0999999940395
22,Match,Self,Match,1,537.5
22,Nonmatch,Self,Nonmatch,1,640.1999999821419
22,Nonmatch,Self,Nonmatch,1,1063.5999999940395
22,Match,Self,Match,1,898.3999999820953
22,Match,Stranger,Match,1,894.4999999880674
22,Nonmatch,Self,Nonmatch,1,725
22,Match,Self,Match,1,793.2999999940512
22,Match,Stranger,Match,1,852.1999999880791
22,Match,Self,Match,1,1550.100000000035
22,Nonmatch,Stranger,Nonmatch,1,695.3999999940279
22,Nonmatch,Stranger,Nonmatch,1,649.0999999761698
22,Nonmatch,Stranger,Nonmatch,1,437.4000000000815
22,Nonmatch,Stranger,Nonmatch,1,459.7999999880558
22,Match,Stranger,Match,1,723.2999999999884
22,Nonmatch,Self,Nonmatch,1,1259.7999999761814
22,Nonmatch,Stranger,Nonmatch,1,1291.0999999999767
22,Match,Self,Match,1,1110.2999999940512
22,Match,Stranger,Match,1,920.2999999821186
22,Match,Self,Match,1,1530.6999999940165
22,Match,Self,Match,1,630.9000000000233
22,Match,Self,Match,1,543.3999999940279
22,Nonmatch,Stranger,Nonmatch,1,574.0999999881024
22,Nonmatch,Stranger,Nonmatch,1,615.5999999761698
22,Nonmatch,Stranger,Nonmatch,1,554.7999999999884
22,Match,Self,Match,1,736.3999999761581
22,Match,Self,Match,1,499.19999999401625
22,Nonmatch,Stranger,Nonmatch,1,943.7999999999884
22,Nonmatch,Self,Nonmatch,1,789.2999999821186
22,Match,Self,Match,1,1006.1999999940164
22,Match,Self,Match,1,445.09999998210697
22,Match,Stranger,Match,1,894
22,Match,Stranger,Match,1,1115.3999999880907
22,Match,Stranger,Match,1,559.9999999940628
22,Match,Stranger,Match,1,580.8999999761581
22,Nonmatch,Stranger,Nonmatch,1,601.7999999940512
22,Nonmatch,Self,Nonmatch,1,1066.4000000000233
22,Nonmatch,Stranger,Nonmatch,1,973.4999999761347
22,Nonmatch,Stranger,Nonmatch,1,793.599999982107
22,Match,Stranger,Match,1,1382.5999999881024
22,Nonmatch,Stranger,Nonmatch,1,901.9000000000232
22,Nonmatch,Self,Nonmatch,1,1117.5999999999767
22,Nonmatch,Stranger,Nonmatch,1,1236.5999999761698
22,Nonmatch,Stranger,Nonmatch,1,557.5
24,Match,Self,Match,1,553.1999999880791
24,Match,Self,Match,1,516.5000000000036
24,Nonmatch,Stranger,Nonmatch,1,712.5000000000036
24,Match,Stranger,Match,1,786.2999999880776
24,Match,Self,Match,1,610.9999999821193
24,Nonmatch,Stranger,Nonmatch,1,663.999999994041
24,Nonmatch,Stranger,Nonmatch,1,646.999999994041
24,Match,Stranger,Match,1,719.2999999940403
24,Match,Self,Match,1,535.499999994041
24,Nonmatch,Self,Nonmatch,1,659.3999999821172
24,Match,Self,Match,1,545.4000000000015
24,Nonmatch,Self,Nonmatch,1,669.2999999821186
24,Nonmatch,Stranger,Nonmatch,1,948.3999999880762
24,Nonmatch,Self,Nonmatch,1,727.7000000059634
24,Match,Self,Match,1,589.0999999880805
24,Nonmatch,Stranger,Nonmatch,1,651.0999999999985
24,Match,Self,Match,1,557.499999988082
24,Nonmatch,Self,Nonmatch,1,604.1999999999971
24,Match,Stranger,Match,1,873.4999999821157
24,Match,Self,Match,1,455.8999999940425
24,Nonmatch,Self,Nonmatch,1,584.8999999940424
24,Nonmatch,Self,Nonmatch,1,749.6000000000058
24,Match,Stranger,Match,1,765.499999988082
24,Match,Self,Match,1,555.6999999880791
24,Nonmatch,Self,Nonmatch,1,813.7999999940366
24,Match,Stranger,Match,1,689.6999999821128
24,Match,Stranger,Match,1,689.9000000059605
24,Nonmatch,Self,Nonmatch,1,639.3999999880762
24,Nonmatch,Self,Nonmatch,1,639.5999999880733
24,Nonmatch,Self,Nonmatch,1,552.1999999940454
24,Match,Self,Match,1,624.2000000059634
24,Match,Self,Match,1,464.9999999940337
24,Nonmatch,Self,Nonmatch,1,589.1999999940454
24,Match,Self,Match,1,605.2999999940366
24,Match,Stranger,Match,1,688.1999999821128
24,Match,Self,Match,1,527.8999999821244
24,Nonmatch,Self,Nonmatch,1,572.1999999821128
24,Nonmatch,Self,Nonmatch,1,545.0000000059663
24,Nonmatch,Stranger,Nonmatch,1,635.3000000000029
24,Nonmatch,Stranger,Nonmatch,1,748.0000000059663
24,Match,Stranger,Nonmatch,0,552.1000000059576
24,Nonmatch,Self,Nonmatch,1,664.8999999940279
24,Nonmatch,Stranger,Nonmatch,1,614.5999999940395
24,Match,Self,Match,1,476.6000000059721
24,Nonmatch,Self,Nonmatch,1,605.8999999999942
24,Nonmatch,Self,Nonmatch,1,683.2000000000116
24,Match,Stranger,Match,1,600.4999999821302
24,Match,Self,Match,1,482.3000000059546
24,Nonmatch,Stranger,Nonmatch,1,637.5999999999767
24,Nonmatch,Self,Nonmatch,1,529.7999999999884
24,Nonmatch,Stranger,Nonmatch,1,664.3999999999942
24,Nonmatch,Self,Nonmatch,1,556.1999999940454
24,Match,Stranger,Match,1,592.6000000059721
24,Nonmatch,Stranger,Nonmatch,1,619.5
24,Nonmatch,Stranger,Nonmatch,1,686.2999999880849
24,Nonmatch,Stranger,Nonmatch,1,809.9000000059605
24,Nonmatch,Self,Nonmatch,1,615
24,Match,Stranger,Match,1,832.0000000059663
24,Nonmatch,Self,Nonmatch,1,647.5000000059663
24,Match,Self,Match,1,615.6999999880791
24,Nonmatch,Self,Nonmatch,1,657.1000000059721
24,Match,Stranger,Match,1,868.9999999880674
24,Match,Stranger,Match,1,652.5
24,Match,Self,Match,1,544.7000000000116
24,Match,Self,Match,1,539.9999999880674
24,Match,Stranger,Nonmatch,0,751.9000000059605
24,Nonmatch,Self,Nonmatch,1,752.8999999821244
24,Match,Self,Match,1,530.7000000059488
24,Nonmatch,Self,Nonmatch,1,635.4000000059605
24,Nonmatch,Stranger,Nonmatch,1,661.1000000059721
24,Match,Self,Match,1,583.0999999880733
24,Nonmatch,Stranger,Nonmatch,1,718.5000000059663
24,Nonmatch,Self,Nonmatch,1,586.3000000059546
24,Nonmatch,Self,Nonmatch,1,582.0000000059663
24,Match,Stranger,Match,1,628.6000000059721
24,Match,Stranger,Nonmatch,0,872.3999999999942
24,Nonmatch,Stranger,Nonmatch,1,1047.6999999940454
24,Match,Self,Match,1,520.5999999999767
24,Match,Stranger,Match,1,609.6999999821128
24,Nonmatch,Stranger,Nonmatch,1,656.5000000059663
24,Nonmatch,Stranger,Nonmatch,1,516.7000000059488
24,Match,Self,Match,1,506.5999999880733
