Loc1,Loc2,Loc3,Label,ISI,angle1,angle2,angle3,probeAngle,subject
2,3,1,1,2.6,28.58837376,64.04906093,152.5965416,149.1761672,21
2,3,1,2,2.6,48.31922849,109.0247516,148.2666562,30.866865,21
1,3,2,3,2.6,16.85241508,117.1113379,38.7317747,152.2892968,21
1,3,2,2,2.6,109.1767043,72.27654368,154.5643839,167.813759,21
2,1,3,2,2.6,126.6834124,69.00118758,159.7112424,136.4049059,21
2,1,3,1,2.6,42.03284501,17.32081702,69.22479586,25.21996017,21
3,1,2,2,2.6,119.7584479,53.85147416,159.0819857,157.6436267,21
1,2,3,1,2.6,27.55236554,51.66265543,130.4684449,34.7106376,21
2,3,1,3,2.6,108.456707,133.8614919,69.31840982,126.3133328,21
3,2,1,2,2.6,53.5514714,117.0853368,160.450795,130.1831471,21
1,3,2,1,2.6,29.76223798,148.7158252,118.0247582,37.32196192,21
3,1,2,3,2.6,37.28819631,136.2751095,159.5390597,30.90372759,21
1,2,3,2,2.6,17.51064284,163.5191021,123.5126877,150.3778165,21
4,2,1,1,1.6,61.03616423,30.71257446,149.9156685,155.4909662,21
4,3,2,2,1.6,23.08771003,45.52400866,159.1130763,164.5835896,21
2,4,1,1,1.6,122.4425495,38.53466128,62.33571072,60.13609614,21
2,3,4,3,1.6,152.0700208,66.63363316,125.1552256,149.996785,21
1,4,2,2,1.6,32.16582525,135.3202839,163.6940669,161.3055489,21
1,4,3,1,1.6,35.78528877,112.1704042,57.38237303,52.01117675,21
3,4,1,3,1.6,118.5793456,151.5919632,27.33636626,115.6437586,21
3,1,4,1,1.6,72.78086738,20.1460759,110.4382589,18.85719247,21
1,2,4,2,1.6,43.85523481,156.3707781,105.3766726,119.8152716,21
1,3,4,1,1.6,115.5742949,18.80994022,71.24477919,114.9457327,21
4,3,1,3,1.6,113.5031025,163.6536523,60.37558582,121.2324675,21
3,2,4,3,1.6,49.40629342,156.1533096,117.7056758,52.64842806,21
4,1,2,1,1.6,139.8863592,69.10989523,162.5523748,56.58419002,21
4,2,3,2,1.6,29.77060443,124.4585814,53.65887476,120.7013432,21
4,1,3,3,1.6,148.2869821,22.69778895,54.02101996,56.62681121,21
2,4,3,3,1.6,145.5574055,113.9163828,32.50644712,54.10470315,21
2,1,4,2,1.6,144.9576875,40.9158597,118.4609126,140.499178,21
3,4,2,2,1.6,53.56722182,155.2210581,118.9295203,115.6256976,21
3,1,2,3,2.6,152.9808878,21.14808844,69.81532103,157.0866257,21
2,3,1,2,2.6,31.34121722,115.3672424,145.5502518,43.49219413,21
2,3,1,1,2.6,142.3872583,117.8438966,23.64366336,51.34714202,21
1,2,3,1,2.6,108.8061224,139.078003,15.80793195,111.9329475,21
2,1,3,2,2.6,145.9836388,24.95913892,67.88866555,107.6185604,21
3,2,1,3,2.6,115.9569727,37.42415935,140.8528402,109.1908441,21
2,1,3,3,2.6,115.559875,18.95763294,48.26896447,72.00645264,21
2,1,3,1,2.6,154.3578856,46.77240018,115.6210483,64.65691494,21
1,3,2,2,2.6,33.59016447,150.8806938,124.3920449,54.08365826,21
3,1,2,2,2.6,52.30559762,114.0000243,16.84737828,55.39290394,21
1,2,3,3,2.6,16.03516779,143.5936428,106.3396343,103.0597075,21
3,1,2,1,2.6,40.56484424,132.7292349,68.85255453,114.223875,21
3,2,1,2,2.6,51.62891126,127.1144573,159.3074704,115.7277032,21
3,2,1,1,2.6,62.96544739,37.5340273,119.8488888,107.4441727,21
1,3,2,3,2.6,162.316137,67.14257847,135.6902202,56.81094922,21
1,3,2,1,2.6,116.1814272,146.5967643,17.49297708,114.246894,21
1,2,3,2,2.6,26.83027498,136.2005618,52.840007,120.4623578,21
2,3,1,3,2.6,20.28590863,116.6917409,161.5988206,119.1709147,21
1,4,3,3,1.6,69.28975709,137.8256626,117.5248228,114.8837164,21
1,4,2,1,1.6,39.44141146,158.8325033,61.51767898,63.83136697,21
2,4,3,2,1.6,116.8951412,61.68971386,159.8044683,111.2895435,21
2,4,1,2,1.6,121.7214163,67.63647082,155.4225285,109.387593,21
1,2,4,1,1.6,26.90347183,49.29017428,157.0365034,56.50584904,21
4,1,3,1,1.6,112.9647257,66.02336442,27.24725985,68.82505103,21
3,4,1,1,1.6,159.5504648,121.4203366,45.02754245,66.25580843,21
4,3,1,1,1.6,27.5315022,69.33885838,146.7436402,148.1450351,21
2,3,4,2,1.6,151.4239227,42.76779978,73.04916867,149.3086482,21
3,4,2,3,1.6,29.88222787,58.67958059,145.9959152,21.60918098,21
4,2,1,2,1.6,56.1277627,161.1307404,115.2377723,158.5776893,21
4,1,2,2,1.6,68.63202144,159.6177207,39.44987686,22.5789335,21
2,1,4,1,1.6,117.4427503,57.64987591,18.66098241,66.14027549,21
4,3,2,3,1.6,113.9314399,57.770615,157.1749124,58.70400679,21
4,2,3,3,1.6,151.3145732,32.23874177,114.2031054,118.4774707,21
3,1,4,3,1.6,122.1234542,57.69231195,164.3674936,111.775718,21
3,2,4,2,1.6,26.5350579,139.9609868,71.82922196,118.7274132,21
1,3,4,3,1.6,20.64031797,115.6408678,44.19758599,113.7623538,21
3,2,1,1,2.6,134.0000006,47.23774564,112.7636102,112.4103379,21
3,2,1,2,2.6,122.1285365,51.57332186,162.1030122,61.72947358,21
2,3,1,2,2.6,164.1573038,62.2802165,37.80554341,140.6611972,21
3,2,1,3,2.6,108.516881,67.94859118,142.5942476,111.6555435,21
3,1,2,3,2.6,113.9388423,27.51014561,73.02974287,113.1975829,21
3,1,2,2,2.6,69.98118028,161.4292213,121.7016146,118.731038,21
1,3,2,1,2.6,47.17601331,148.8626834,118.931786,61.72030805,21
1,2,3,1,2.6,128.9353746,161.3350967,22.88205119,126.1633887,21
2,3,1,3,2.6,27.52581218,113.5799244,56.94746692,121.3475764,21
1,3,2,3,2.6,117.8942511,158.0811111,27.4019142,133.0841851,21
2,1,3,2,2.6,142.6635878,45.60342153,112.6445996,127.7689085,21
2,3,1,1,2.6,56.48982478,115.4936102,141.5495959,136.2338045,21
3,1,2,1,2.6,142.9211233,61.77747969,122.3227115,56.42056974,21
2,1,3,1,2.6,140.5297856,20.04469966,71.29384942,28.95789115,21
1,2,3,2,2.6,126.8683378,68.57883403,25.73829974,56.66361826,21
1,3,2,2,2.6,52.91257936,16.79528932,143.619295,151.5933751,21
2,1,3,3,2.6,158.5510429,50.52326717,107.8456517,145.022331,21
1,2,3,3,2.6,132.1756319,52.15903495,20.4759651,21.87048282,21
1,3,4,1,1.6,150.4810484,45.66894341,108.0866167,140.7509201,21
3,2,4,3,1.6,63.83720417,139.1606662,108.7521742,62.73879219,21
3,4,1,3,1.6,64.49524552,141.6347362,16.63138716,60.47365407,21
1,2,4,2,1.6,117.0621493,69.32616313,137.3136264,58.86933963,21
2,1,4,2,1.6,48.63338345,72.14413251,16.26914197,56.79259957,21
4,3,1,3,1.6,68.98462584,159.2014026,45.90316968,153.2833161,21
3,4,2,2,1.6,158.504663,42.32189431,115.3650663,113.1422658,21
2,4,3,3,1.6,112.5297714,15.45640796,159.941974,153.7590791,21
3,1,4,1,1.6,52.52917278,112.0148972,74.20916854,110.0718078,21
2,3,4,3,1.6,121.8711713,26.9661114,159.5541329,38.62860654,21
2,4,1,1,1.6,34.35888002,58.55138797,142.5641908,147.6365342,21
4,3,2,2,1.6,145.5484534,60.28282429,29.78470717,24.54847497,21
4,1,2,1,1.6,46.20450076,159.4112642,138.1317723,154.4760172,21
4,2,1,1,1.6,159.5386748,20.52511842,118.7186199,144.5571538,21
1,4,2,2,1.6,135.4201308,161.0821426,23.55420288,24.57846864,21
4,1,3,3,1.6,132.0433998,54.20645138,21.01693519,185.5453007,21
4,2,3,2,1.6,149.1691367,123.4700475,48.11850992,113.9075856,21
1,4,3,1,1.6,32.49868566,53.31092819,163.1891238,22.90485198,21
2,1,3,2,2.6,70.80597382,44.42020566,151.5113541,59.15394887,21
1,3,2,1,2.6,117.1776235,71.71922131,23.91731006,113.8086607,21
3,2,1,1,2.6,15.96220822,45.15329396,114.8329613,133.6091017,21
2,3,1,3,2.6,107.4611997,43.24088144,146.4380683,51.12963394,21
3,1,2,2,2.6,111.0217031,31.27888498,149.500753,144.5358883,21
3,1,2,1,2.6,66.07962789,43.12938611,115.213912,63.90872366,21
2,3,1,1,2.6,109.8630472,20.0911883,146.2018699,159.2255631,21
3,2,1,3,2.6,131.7357108,37.60303356,109.1440296,119.6847502,21
1,2,3,2,2.6,141.2477066,34.99939697,58.34974294,49.94268703,21
1,3,2,3,2.6,117.6200174,56.34494788,142.4547265,56.01913485,21
1,3,2,2,2.6,69.0992082,117.1348105,147.1266943,158.7720119,21
3,1,2,3,2.6,106.5734243,58.55205684,22.18245233,109.1385109,21
1,2,3,3,2.6,49.30744036,23.76984228,125.9378728,148.210901,21
2,1,3,1,2.6,44.58342779,120.435801,155.3642568,113.3509534,21
1,2,3,1,2.6,108.9573463,60.8825098,161.716445,112.553355,21
2,3,1,2,2.6,138.3791177,69.85520677,23.91371427,110.0945784,21
2,1,3,3,2.6,52.56357931,130.6565565,30.64942618,55.91310076,21
3,2,1,2,2.6,141.3397634,23.51728752,112.9511659,25.67372059,21
3,1,4,1,1.6,49.79377042,21.5396894,159.5875968,33.23375324,21
1,3,4,1,1.6,130.4885354,25.94858579,67.9345063,146.8495105,21
4,3,1,3,1.6,29.3309937,138.5192984,62.36469979,124.1724888,21
4,1,2,1,1.6,45.013452,136.0930378,109.1123777,117.1881698,21
2,3,4,3,1.6,74.55921375,119.0176474,141.0272713,110.6620687,21
4,2,1,1,1.6,45.45722804,119.2103041,164.6535744,152.7793953,21
2,4,1,1,1.6,147.9554661,114.6641038,57.75118971,44.3978836,21
4,3,2,2,1.6,66.81381789,40.83373664,123.2439841,134.4253491,21
1,4,2,2,1.6,113.5349529,17.63804967,44.22171275,53.9272995,21
1,4,3,1,1.6,124.042448,157.6303205,70.75774669,112.7844499,21
4,2,3,2,1.6,107.5143744,163.7912898,46.73215442,151.4253693,21
4,1,3,3,1.6,141.8603731,32.48425974,120.8868362,126.0839293,21
1,2,4,2,1.6,128.8867217,25.61071317,68.46544069,38.24299517,21
2,4,3,3,1.6,109.599397,54.49541863,147.0082925,150.3504528,21
3,4,2,2,1.6,162.9956427,27.73049895,118.9719117,113.0316354,21
3,2,4,3,1.6,33.45930569,62.45593938,118.5216221,50.47909928,21
2,1,4,2,1.6,21.15806433,112.9336495,151.540246,53.63671887,21
3,4,1,3,1.6,150.5996892,111.7436305,41.39932156,126.1278694,21
3,1,2,1,2.6,24.68898651,69.2556534,114.0903768,68.89728932,21
3,2,1,2,2.6,20.388813,126.1581934,155.1559256,122.9233824,21
1,3,2,1,2.6,107.9670849,151.6719297,33.70862549,113.2466456,21
3,1,2,2,2.6,73.02522438,122.1568561,161.2548084,159.4730328,21
3,2,1,3,2.6,118.8129435,153.6702498,34.27849857,111.0466453,21
2,1,3,1,2.6,122.1196987,20.66201445,42.49150632,20.85541661,21
1,3,2,2,2.6,131.5165116,162.1524788,24.87008814,26.70519586,21
3,1,2,3,2.6,49.18140993,114.8670903,157.0555478,49.71097237,21
1,2,3,1,2.6,105.7478569,152.9725814,64.67240433,119.2935305,21
2,1,3,2,2.6,68.58541025,130.0265043,17.12146121,61.18045894,21
1,3,2,3,2.6,47.46233764,134.6070764,74.45150157,103.9135953,21
2,3,1,3,2.6,46.80255254,106.0386392,140.4348263,107.2242109,21
3,2,1,1,2.6,106.3922715,17.08080404,67.57538106,70.08456554,21
2,3,1,1,2.6,56.96600162,20.1367329,113.3033636,106.4722197,21
1,2,3,3,2.6,56.8455012,119.9348808,154.9928934,151.8041398,21
2,1,3,3,2.6,157.5027631,116.4225989,58.33738628,39.14911219,21
2,3,1,2,2.6,128.5044634,55.15129896,164.8806313,135.8716322,21
1,2,3,2,2.6,24.37451988,137.7840885,57.35047203,123.34367,21
4,3,1,1,1.6,122.4710984,66.84814406,43.36286383,46.94090459,22
1,2,4,1,1.6,131.5292431,47.0117107,17.06538269,123.3615382,22
2,3,4,2,1.6,72.42544422,159.1616369,126.1043118,47.93865561,22
3,4,2,3,1.6,54.77372439,154.8342433,33.06162533,43.84410201,22
1,3,4,3,1.6,45.25442571,164.7857878,135.6825192,142.7614129,22
2,4,3,2,1.6,45.06171886,131.2265008,106.7824426,37.95453578,22
3,2,4,2,1.6,21.29542377,107.6750146,157.2365622,120.5628343,22
1,4,2,1,1.6,143.2154928,63.19771783,29.24576733,127.5439971,22
4,1,2,2,1.6,109.6130622,139.9018373,59.75954765,61.279016,22
4,2,3,3,1.6,153.1093779,60.81655326,130.1118424,120.0906471,22
2,1,4,1,1.6,159.4664006,38.49066056,69.5561041,57.01687255,22
4,3,2,3,1.6,132.7739532,152.8557674,70.2775493,138.6174044,22
4,1,3,1,1.6,67.53780976,147.0813932,21.64729874,142.6490193,22
1,4,3,3,1.6,162.3296468,35.84829269,74.30479231,50.48502485,22
3,4,1,1,1.6,36.63072952,146.480325,70.81822685,61.99559337,22
4,2,1,2,1.6,36.76242062,138.0986525,73.31752856,123.477552,22
2,4,1,2,1.6,55.71449628,123.7642646,149.3245524,33.9709188,22
3,1,4,3,1.6,17.77613615,72.53458362,130.3499107,23.62904298,22
1,2,3,3,2.6,141.9881697,58.04668585,116.9551769,116.0645724,22
3,2,1,1,2.6,73.37150009,163.8964408,37.15758397,50.61900445,22
2,1,3,3,2.6,15.16644024,138.250422,41.956249,48.47436205,22
3,2,1,3,2.6,53.67617817,28.513094,133.4932367,34.34165846,22
3,1,2,1,2.6,53.60313285,22.50258863,147.1837939,51.08896811,22
2,3,1,1,2.6,134.8652267,30.04014726,162.5575697,149.5757446,22
2,3,1,2,2.6,154.7490678,121.9904839,50.69886183,130.0678923,22
1,3,2,3,2.6,18.43340218,120.4012247,149.6343028,130.5010623,22
1,3,2,2,2.6,142.1660131,42.54965345,111.4896242,106.1796379,22
2,1,3,2,2.6,71.83199847,134.5805956,39.89749581,47.1901775,22
2,1,3,1,2.6,138.8660949,35.22523158,161.1212678,43.07008941,22
3,1,2,2,2.6,118.8278334,38.47996346,68.51561243,59.46475493,22
1,2,3,1,2.6,39.20256639,154.5396511,110.7707128,46.87634359,22
2,3,1,3,2.6,28.58837376,64.04906093,152.5965416,59.17616719,22
3,2,1,2,2.6,48.31922849,109.0247516,148.2666562,129.266865,22
1,3,2,1,2.6,16.85241508,117.1113379,38.7317747,25.08929681,22
3,1,2,3,2.6,109.1767043,72.27654368,154.5643839,119.813759,22
1,2,3,2,2.6,126.6834124,69.00118758,159.7112424,53.00490586,22
4,2,1,1,1.6,42.03284501,17.32081702,69.22479586,55.21996017,22
4,3,2,2,1.6,119.7584479,53.85147416,159.0819857,147.4436267,22
2,4,1,1,1.6,27.55236554,51.66265543,130.4684449,127.1106376,22
2,3,4,3,1.6,108.456707,133.8614919,69.31840982,144.9133328,22
1,4,2,2,1.6,53.5514714,117.0853368,160.450795,137.9831471,22
1,4,3,1,1.6,29.76223798,148.7158252,118.0247582,29.52196192,22
3,4,1,3,1.6,37.28819631,136.2751095,159.5390597,27.30372759,22
3,1,4,1,1.6,17.51064284,163.5191021,123.5126877,161.7778165,22
1,2,4,2,1.6,61.03616423,30.71257446,149.9156685,26.49096615,22
1,3,4,1,1.6,23.08771003,45.52400866,159.1130763,21.78358959,22
4,3,1,3,1.6,122.4425495,38.53466128,62.33571072,30.13609614,22
3,2,4,3,1.6,152.0700208,66.63363316,125.1552256,138.596785,22
4,1,2,1,1.6,32.16582525,135.3202839,163.6940669,142.7055489,22
4,2,3,2,1.6,35.78528877,112.1704042,57.38237303,133.0111767,22
4,1,3,3,1.6,118.5793456,151.5919632,27.33636626,26.2437586,22
2,4,3,3,1.6,72.78086738,20.1460759,110.4382589,123.0571925,22
2,1,4,2,1.6,43.85523481,156.3707781,105.3766726,38.81527165,22
3,4,2,2,1.6,115.5742949,18.80994022,71.24477919,56.74573268,22
3,1,2,3,2.6,113.5031025,163.6536523,60.37558582,130.8324675,22
2,3,1,2,2.6,49.40629342,156.1533096,117.7056758,45.44842806,22
2,3,1,1,2.6,139.8863592,69.10989523,162.5523748,154.38419,22
1,2,3,1,2.6,29.77060443,124.4585814,53.65887476,40.9013432,22
2,1,3,2,2.6,148.2869821,22.69778895,54.02101996,137.6268112,22
3,2,1,3,2.6,145.5574055,113.9163828,32.50644712,145.3047031,22
2,1,3,3,2.6,144.9576875,40.9158597,118.4609126,123.099178,22
2,1,3,1,2.6,53.56722182,155.2210581,118.9295203,130.0256976,22
1,3,2,2,2.6,152.9808878,21.14808844,69.81532103,56.88662566,22
3,1,2,2,2.6,31.34121722,115.3672424,145.5502518,138.2921941,22
1,2,3,3,2.6,142.3872583,117.8438966,23.64366336,36.34714202,22
3,1,2,1,2.6,108.8061224,139.078003,15.80793195,147.9329475,22
3,2,1,2,2.6,145.9836388,24.95913892,67.88866555,54.8185604,22
3,2,1,1,2.6,115.9569727,37.42415935,140.8528402,136.7908441,22
1,3,2,3,2.6,115.559875,18.95763294,48.26896447,43.20645264,22
1,3,2,1,2.6,154.3578856,46.77240018,115.6210483,142.0569149,22
1,2,3,2,2.6,33.59016447,150.8806938,124.3920449,142.2836583,22
2,3,1,3,2.6,52.30559762,114.0000243,16.84737828,133.3929039,22
1,4,3,3,1.6,16.03516779,143.5936428,106.3396343,116.2597075,22
1,4,2,1,1.6,40.56484424,132.7292349,68.85255453,50.02387495,22
2,4,3,2,1.6,51.62891126,127.1144573,159.3074704,50.3277032,22
2,4,1,2,1.6,62.96544739,37.5340273,119.8488888,50.44417267,22
1,2,4,1,1.6,162.316137,67.14257847,135.6902202,142.6109492,22
4,1,3,1,1.6,116.1814272,146.5967643,17.49297708,143.046894,22
3,4,1,1,1.6,26.83027498,136.2005618,52.840007,58.06235784,22
4,3,1,1,1.6,20.28590863,116.6917409,161.5988206,151.5709147,22
2,3,4,2,1.6,69.28975709,137.8256626,117.5248228,48.88371639,22
3,4,2,3,1.6,39.44141146,158.8325033,61.51767898,38.03136697,22
4,2,1,2,1.6,116.8951412,61.68971386,159.8044683,51.2895435,22
4,1,2,2,1.6,121.7214163,67.63647082,155.4225285,144.187593,22
2,1,4,1,1.6,26.90347183,49.29017428,157.0365034,51.10584904,22
4,3,2,3,1.6,112.9647257,66.02336442,27.24725985,63.42505103,22
4,2,3,3,1.6,159.5504648,121.4203366,45.02754245,48.25580843,22
3,1,4,3,1.6,27.5315022,69.33885838,146.7436402,40.14503511,22
3,2,4,2,1.6,151.4239227,42.76779978,73.04916867,43.70864818,22
1,3,4,3,1.6,29.88222787,58.67958059,145.9959152,51.60918098,22
3,2,1,1,2.6,56.1277627,161.1307404,115.2377723,123.1776893,22
3,2,1,2,2.6,68.63202144,159.6177207,39.44987686,134.7789335,22
2,3,1,2,2.6,117.4427503,57.64987591,18.66098241,131.5402755,22
3,2,1,3,2.6,113.9314399,57.770615,157.1749124,129.5040068,22
3,1,2,3,2.6,151.3145732,32.23874177,114.2031054,148.4774707,22
3,1,2,2,2.6,122.1234542,57.69231195,164.3674936,153.175718,22
1,3,2,1,2.6,26.5350579,139.9609868,71.82922196,33.52741322,22
1,2,3,1,2.6,20.64031797,115.6408678,44.19758599,44.76235378,22
2,3,1,3,2.6,134.0000006,47.23774564,112.7636102,36.21033792,22
1,3,2,3,2.6,122.1285365,51.57332186,162.1030122,38.92947358,22
2,1,3,2,2.6,164.1573038,62.2802165,37.80554341,138.2611972,22
2,3,1,1,2.6,108.516881,67.94859118,142.5942476,139.8555435,22
3,1,2,1,2.6,113.9388423,27.51014561,73.02974287,34.5975829,22
2,1,3,1,2.6,69.98118028,161.4292213,121.7016146,152.331038,22
1,2,3,2,2.6,47.17601331,148.8626834,118.931786,142.1203081,22
1,3,2,2,2.6,128.9353746,161.3350967,22.88205119,37.96338868,22
2,1,3,3,2.6,27.52581218,113.5799244,56.94746692,55.34757642,22
1,2,3,3,2.6,117.8942511,158.0811111,27.4019142,41.88418508,22
1,3,4,1,1.6,142.6635878,45.60342153,112.6445996,133.1689085,22
3,2,4,3,1.6,56.48982478,115.4936102,141.5495959,50.43380453,22
3,4,1,3,1.6,142.9211233,61.77747969,122.3227115,132.6205697,22
1,2,4,2,1.6,140.5297856,20.04469966,71.29384942,27.75789115,22
2,1,4,2,1.6,126.8683378,68.57883403,25.73829974,122.0636183,22
4,3,1,3,1.6,52.91257936,16.79528932,143.619295,26.79337511,22
3,4,2,2,1.6,158.5510429,50.52326717,107.8456517,119.222331,22
2,4,3,3,1.6,132.1756319,52.15903495,20.4759651,35.07048282,22
3,1,4,1,1.6,150.4810484,45.66894341,108.0866167,42.35092005,22
2,3,4,3,1.6,63.83720417,139.1606662,108.7521742,135.9387922,22
2,4,1,1,1.6,64.49524552,141.6347362,16.63138716,19.07365407,22
4,3,2,2,1.6,117.0621493,69.32616313,137.3136264,135.0693396,22
4,1,2,1,1.6,48.63338345,72.14413251,16.26914197,54.39259957,22
4,2,1,1,1.6,68.98462584,159.2014026,45.90316968,48.88331608,22
1,4,2,2,1.6,158.504663,42.32189431,115.3650663,114.3422658,22
4,1,3,3,1.6,112.5297714,15.45640796,159.941974,139.3590791,22
4,2,3,2,1.6,52.52917278,112.0148972,74.20916854,120.2718078,22
1,4,3,1,1.6,121.8711713,26.9661114,159.5541329,120.8286065,22
2,1,3,2,2.6,34.35888002,58.55138797,142.5641908,47.43653418,22
1,3,2,1,2.6,145.5484534,60.28282429,29.78470717,136.148475,22
3,2,1,1,2.6,46.20450076,159.4112642,138.1317723,145.4760172,22
2,3,1,3,2.6,159.5386748,20.52511842,118.7186199,28.15715381,22
3,1,2,2,2.6,135.4201308,161.0821426,23.55420288,39.57846864,22
3,1,2,1,2.6,132.0433998,54.20645138,21.01693519,46.34530069,22
2,3,1,1,2.6,149.1691367,123.4700475,48.11850992,40.10758559,22
3,2,1,3,2.6,32.49868566,53.31092819,163.1891238,36.70485198,22
1,2,3,2,2.6,70.80597382,44.42020566,151.5113541,29.75394887,22
1,3,2,3,2.6,117.1776235,71.71922131,23.91731006,52.00866067,22
1,3,2,2,2.6,15.96220822,45.15329396,114.8329613,119.8091017,22
3,1,2,3,2.6,107.4611997,43.24088144,146.4380683,119.5296339,22
1,2,3,3,2.6,111.0217031,31.27888498,149.500753,146.9358883,22
2,1,3,1,2.6,66.07962789,43.12938611,115.213912,42.30872366,22
1,2,3,1,2.6,109.8630472,20.0911883,146.2018699,123.8255631,22
2,3,1,2,2.6,131.7357108,37.60303356,109.1440296,140.0847502,22
2,1,3,3,2.6,141.2477066,34.99939697,58.34974294,49.34268703,22
3,2,1,2,2.6,117.6200174,56.34494788,142.4547265,45.81913485,22
3,1,4,1,1.6,69.0992082,117.1348105,147.1266943,119.7720119,22
1,3,4,1,1.6,106.5734243,58.55205684,22.18245233,117.5385109,22
4,3,1,3,1.6,49.30744036,23.76984228,125.9378728,37.81090096,22
4,1,2,1,1.6,44.58342779,120.435801,155.3642568,123.5509534,22
2,3,4,3,1.6,108.9573463,60.8825098,161.716445,53.15335497,22
4,2,1,1,1.6,138.3791177,69.85520677,23.91371427,47.69457838,22
2,4,1,1,1.6,52.56357931,130.6565565,30.64942618,46.31310076,22
4,3,2,2,1.6,141.3397634,23.51728752,112.9511659,124.0737206,22
1,4,2,2,1.6,49.79377042,21.5396894,159.5875968,147.8337532,22
1,4,3,1,1.6,130.4885354,25.94858579,67.9345063,130.6495105,22
4,2,3,2,1.6,29.3309937,138.5192984,62.36469979,149.3724888,22
4,1,3,3,1.6,45.013452,136.0930378,109.1123777,120.1881698,22
1,2,4,2,1.6,74.55921375,119.0176474,141.0272713,123.2620687,22
2,4,3,3,1.6,45.45722804,119.2103041,164.6535744,143.1793953,22
3,4,2,2,1.6,147.9554661,114.6641038,57.75118971,48.5978836,22
3,2,4,3,1.6,66.81381789,40.83373664,123.2439841,48.62534906,22
2,1,4,2,1.6,113.5349529,17.63804967,44.22171275,130.1272995,22
3,4,1,3,1.6,124.042448,157.6303205,70.75774669,130.7844499,22
3,1,2,1,2.6,107.5143744,163.7912898,46.73215442,150.2253693,22
3,2,1,2,2.6,141.8603731,32.48425974,120.8868362,41.48392927,22
1,3,2,1,2.6,128.8867217,25.61071317,68.46544069,136.6429952,22
3,1,2,2,2.6,109.599397,54.49541863,147.0082925,137.7504528,22
3,2,1,3,2.6,162.9956427,27.73049895,118.9719117,149.0316354,22
2,1,3,1,2.6,33.45930569,62.45593938,118.5216221,40.27909928,22
1,3,2,2,2.6,21.15806433,112.9336495,151.540246,144.2367189,22
3,1,2,3,2.6,150.5996892,111.7436305,41.39932156,149.5278694,22
1,2,3,1,2.6,24.68898651,69.2556534,114.0903768,30.49728932,22
2,1,3,2,2.6,20.388813,126.1581934,155.1559256,35.32338236,22
1,3,2,3,2.6,107.9670849,151.6719297,33.70862549,144.4466456,22
2,3,1,3,2.6,73.02522438,122.1568561,161.2548084,134.8730328,22
3,2,1,1,2.6,118.8129435,153.6702498,34.27849857,39.6466453,22
2,3,1,1,2.6,122.1196987,20.66201445,42.49150632,35.25541661,22
1,2,3,3,2.6,131.5165116,162.1524788,24.87008814,32.10519586,22
2,1,3,3,2.6,49.18140993,114.8670903,157.0555478,143.9109724,22
2,3,1,2,2.6,105.7478569,152.9725814,64.67240433,125.8935305,22
1,2,3,2,2.6,68.58541025,130.0265043,17.12146121,133.1804589,22
4,3,1,1,1.6,41.68698961,112.3308159,71.19273882,73.57424557,23
1,2,4,1,1.6,47.1368131,122.3510312,24.57956472,59.67441121,23
2,3,4,2,1.6,160.3660508,60.14934949,125.7742498,162.997333,23
3,4,2,3,1.6,111.1799501,154.699615,32.92604449,106.2538894,23
1,3,4,3,1.6,122.7549427,17.41140464,147.2667397,194.3798299,23
2,4,3,2,1.6,144.0595036,15.02456667,70.36880442,112.9371978,23
3,2,4,2,1.6,113.0352047,52.55713439,30.09031378,57.0066408,23
1,4,2,1,1.6,132.8144572,48.44149675,23.04259195,121.6086653,23
4,1,2,2,1.6,66.40497829,28.1528914,153.9941051,158.9901497,23
4,2,3,3,1.6,40.71378236,69.23144239,111.0763592,114.5553803,23
2,1,4,1,1.6,163.1354671,46.93103983,106.9841251,46.88458678,23
4,3,2,3,1.6,107.7342604,57.52795233,147.5966201,67.37604484,23
4,1,3,1,1.6,16.34819144,47.96486834,157.5668877,62.38129143,23
1,4,3,3,1.6,120.9254698,45.86222819,151.9905882,169.1198249,23
3,4,1,1,1.6,138.6287511,58.04492529,31.65739482,33.5685368,23
4,2,1,2,1.6,43.7129277,137.790003,16.40042346,119.9803351,23
2,4,1,2,1.6,114.4416079,37.60828604,138.6513927,113.2692147,23
3,1,4,3,1.6,156.5893858,47.66022477,21.45861739,162.2777187,23
1,2,3,3,2.6,129.7883917,39.36179383,19.04368919,25.95792759,23
3,2,1,1,2.6,138.9564694,34.5651029,70.82214502,64.24290635,23
2,1,3,3,2.6,135.8879881,43.70136441,64.66107787,65.0171576,23
3,2,1,3,2.6,48.64867622,147.9098133,70.41293918,51.40814436,23
3,1,2,1,2.6,58.96177813,120.8275867,150.0301072,121.1605211,23
2,3,1,1,2.6,27.85542276,73.25187069,134.7670293,121.725851,23
2,3,1,2,2.6,122.1574149,34.14787308,153.1282814,115.3782323,23
1,3,2,3,2.6,155.7789464,110.2619645,41.01172843,113.7346905,23
1,3,2,2,2.6,119.9549191,15.02690645,160.3353809,164.0171914,23
2,1,3,2,2.6,155.2879294,37.69291512,113.3790093,161.061675,23
2,1,3,1,2.6,36.98895076,114.335625,153.539668,115.3195103,23
3,1,2,2,2.6,19.02769678,111.7725559,132.8114977,115.4675484,23
1,2,3,1,2.6,31.96844289,71.74610941,116.6757132,40.88478969,23
2,3,1,3,2.6,31.87935608,119.3054512,59.54921914,119.9569869,23
