Lshape,Rshape,Label,unknown,t1X,t1Y,t2X,t2Y,angle1,angle2,probeAngle,RT,subject
1,2,2,2,616.6324432,356.7564763,759.9899984,363.3818576,164.9860822,137.4567849,134.2769491,3.4628638,24
3,1,3,1,613.1926832,366.9971942,754.9310426,396.9677006,34.66648468,123.4254853,36.36037384,2.342277452,24
1,3,1,1,607.6987746,409.0302831,752.1978322,385.1421353,113.5187174,22.49445946,149.1833546,2.994565581,24
3,2,3,2,618.2810674,375.6399653,740.5941295,412.0461317,29.72476053,51.96670165,20.22220032,2.860817506,24
1,3,3,1,617.6396614,371.639637,754.8680538,366.6426512,122.92596,40.49654154,37.27653101,2.559640768,24
2,1,1,2,623.4455248,368.3609461,739.5263183,371.3494307,147.2946632,117.3519455,35.76731048,3.2956089,24
3,2,2,1,628.055055,362.9533297,758.5243539,393.2438696,158.0951814,73.76473081,57.2248283,2.1081586,24
2,3,2,2,608.8883601,364.5152014,737.8341908,395.7800031,162.5494122,138.685285,158.1509876,2.676811317,24
2,1,2,2,620.4009425,387.8667273,756.4512185,372.2205611,68.4143048,32.5919261,28.21319966,4.399480765,24
2,1,1,2,618.3472956,392.9562684,755.8462108,398.8871701,27.70060836,51.36302087,44.95719872,1.889450836,24
2,1,1,2,614.714775,372.3592279,736.6487201,407.1970533,41.63878297,73.39734127,64.80197119,1.522798832,24
1,2,2,1,620.9700504,401.4146549,753.4785234,392.8763988,125.8247614,43.06460358,49.34440252,2.459351033,24
1,2,2,2,628.8085996,406.045564,746.5466185,363.0973874,158.1035801,137.6403687,127.618894,3.329030436,24
3,1,3,2,610.8080169,361.0246435,745.0077347,365.6713142,50.59917083,72.23048914,49.08113448,2.45930255,24
2,3,2,1,617.1744204,388.5810206,758.8325213,396.9595823,71.55694102,159.678216,60.05437489,3.596618245,24
1,3,1,2,629.0276362,388.8149779,741.6132851,387.4329819,106.3525731,129.0251983,115.4300232,1.171527126,24
1,3,3,1,616.6914341,380.2954668,760.7042421,396.268885,132.401903,45.24732698,42.19196485,1.823894174,24
3,2,2,2,613.2799511,386.0889799,745.1334025,410.2616061,117.6205415,138.9321893,154.0133757,2.007786055,24
1,2,1,1,628.8747802,402.2549917,741.6996033,381.7314271,28.52234493,119.112827,21.47576371,2.593113265,24
2,1,2,2,612.5005775,383.1647,742.7583264,412.4211485,118.7262656,143.4605658,117.2179272,2.041235548,24
3,2,2,2,626.5966582,397.3363403,738.294931,360.4488981,18.76516351,48.51438109,50.29420838,1.271920552,24
3,1,3,2,629.7281459,372.0603521,752.305952,381.709296,153.8499687,120.4880104,163.8930241,2.542942563,24
1,3,1,1,626.4241411,366.8458058,747.5555341,361.1360863,37.3426062,127.9126534,38.64339241,4.08168828,24
3,1,1,1,606.3873877,398.6176415,748.5918574,377.2258237,40.36825813,138.5988959,138.5841342,2.007768006,24
3,2,3,1,606.7032815,412.2709947,744.6535544,363.8465766,56.3416668,142.2009723,35.94964843,2.392475403,24
3,1,1,1,609.9289268,380.2892364,746.9112667,397.8086899,109.2576769,23.54968283,20.81054211,2.19176924,24
2,3,3,2,619.4606707,402.8796325,748.9992922,396.0195301,33.66320222,54.90542733,53.26253468,1.957618184,24
2,3,2,2,609.6649232,380.193939,746.9195966,403.2840443,67.16842378,37.02857376,60.34170541,3.128327458,24
2,1,2,1,613.3453027,388.0270844,747.2004237,388.35095,64.81919033,152.9228833,59.10659694,1.656604238,24
1,3,3,2,629.0519945,407.1526182,750.6442035,369.0650376,122.0857907,142.6211967,116.580741,3.830830525,24
3,1,3,1,618.8248551,398.6685137,749.7414336,390.6209785,110.9658674,23.80898547,126.8942077,2.62667742,24
2,3,3,1,620.0492751,356.2968181,757.3088698,400.9012756,19.55697566,109.6223924,159.4872886,2.375794186,24
1,2,2,1,616.5094827,381.1072458,756.756405,359.5271722,140.0354727,54.70816482,56.87657604,1.840596979,24
2,3,2,1,609.2897909,410.3501323,750.16618,376.3006181,73.76669211,162.444409,57.93211227,2.257507804,24
2,1,1,2,616.8792648,407.6476986,757.6890396,393.4387365,39.64218593,61.68335754,56.8378222,2.40917467,24
1,2,2,1,629.4482831,359.7474923,742.6234657,376.8852816,129.3014232,44.50907515,46.53342941,2.526242589,24
1,3,3,2,621.7332632,389.6163024,759.4098914,402.7686054,57.52270855,32.13766378,15.22245948,2.626609472,24
3,1,3,1,624.7175444,397.2092239,745.7002424,374.8550332,160.5200646,65.30429205,164.4434692,3.011220964,24
3,1,1,1,608.0792058,390.2080039,746.1935683,405.059491,32.94029561,118.0914366,134.0963622,2.007739694,24
3,2,2,1,616.7691929,367.9208403,748.040905,393.9724032,133.6292983,42.61431747,55.42841055,3.579899515,24
2,1,2,2,607.9625663,398.6895069,737.3779503,409.2130334,110.2547332,149.3555691,123.9629668,1.873947382,24
1,3,3,2,626.5775575,387.706413,745.1458156,403.2937745,24.57291586,50.10459555,55.10080236,2.526220648,24
3,2,2,1,620.3848735,377.3632974,736.952273,377.5371828,136.3736653,41.71167644,52.54807606,1.689973752,24
3,2,3,1,610.4377048,394.002292,737.7469811,407.3080075,39.8514406,132.5242572,38.31914455,2.492763014,24
2,1,1,1,618.8029292,383.5672397,753.2848077,365.8201175,120.703404,22.04489127,28.30746954,1.957560145,24
1,3,1,2,624.3245914,371.2101785,737.9114051,363.1322531,140.8320307,161.8753825,157.26557,3.295580235,24
2,3,3,2,625.3065165,392.3794988,736.7092907,409.3392554,147.7729544,119.7913103,138.2358822,4.131900387,24
2,3,2,2,615.0117285,383.5255195,740.3722275,360.5890935,30.69692518,64.20037541,13.32547271,2.425922066,24
1,3,1,1,605.3392931,394.0241809,755.5284297,371.8839847,42.0317788,123.3033913,20.95337559,2.69348121,24
3,2,3,1,615.2265884,396.1479288,752.1839302,361.3631922,58.72188665,156.7009388,35.80467558,2.894216038,24
1,2,1,1,620.1698925,386.5409777,741.2550716,378.9126572,126.9698281,37.7836952,148.6751213,2.074736003,24
1,2,1,2,617.5305139,365.8862859,747.7293319,364.6730219,67.21363108,40.45848301,134.1707589,2.175095454,24
3,1,1,1,629.0423283,397.8399829,759.4132237,401.8492352,53.86890619,145.3553923,158.3144248,2.091479152,24
2,1,2,1,606.4198959,358.5254141,753.7426368,367.068534,140.0364197,45.04052031,134.0099166,2.057998162,24
1,2,1,2,627.1905395,397.2196242,754.2154766,391.6340873,20.45961513,44.44486453,15.24317502,2.25867212,24
3,2,3,1,608.5951593,406.5659492,739.2640996,366.5793577,74.53564481,156.8559175,40.95707766,3.078215857,24
2,3,3,2,618.5210182,409.1830332,757.3992759,375.7543068,146.5468546,124.0150788,122.8348206,1.623120417,24
2,3,3,1,606.7283055,392.3744222,760.8362414,400.4730833,155.1842413,73.36049274,61.25061346,1.755824854,24
2,1,1,2,614.6577116,378.3260516,759.1368399,390.2558358,71.29583151,44.77723598,43.81962063,1.940881759,24
3,1,3,2,618.0025067,390.6498349,751.0607582,404.9087974,47.30874298,16.34995987,50.11912214,1.455923202,24
1,3,1,2,624.5086391,363.0415984,744.5518039,388.1387681,130.7975985,109.1844375,130.0050651,1.65655894,24
1,3,3,1,605.8924516,400.7323664,741.0526353,392.7251552,61.98507304,142.2331977,134.6677655,2.459337585,24
2,1,2,2,617.9194227,378.6864969,739.546984,373.9990996,38.21842507,69.07466356,32.14274054,1.656529566,24
3,2,2,1,618.7646254,376.573274,758.0322851,380.4641142,60.498495,159.7221666,161.4497317,2.225190776,24
3,2,3,2,624.2034366,412.6643048,737.6186372,391.9981031,73.46817277,40.67432176,46.92592347,3.178444014,24
3,2,3,1,629.3873721,379.1909713,738.5286378,368.5507135,24.85765977,119.2634524,20.22778111,2.442591605,24
2,3,2,1,621.5853074,370.8386311,759.8062724,375.5710329,117.7002477,25.37105988,125.1396785,1.974269675,24
1,2,1,2,619.94674,380.0820242,750.1005566,373.1289152,59.90184029,34.38339016,126.5485033,1.790347713,24
1,3,3,1,627.4408125,390.3020393,743.688611,366.0204827,134.9741533,46.02194537,56.94763523,3.663526434,24
1,3,1,2,609.1863727,400.8595854,752.9007009,365.0408589,49.86394374,18.38437954,126.4764973,5.001480699,24
2,3,3,1,622.7589578,388.8187602,748.1607918,365.7375859,62.07038571,155.0458009,161.4166588,2.977814292,24
1,2,2,1,618.6097111,384.0847901,739.7484367,357.445164,107.223217,27.0485956,51.80098728,1.673310583,24
3,1,1,1,628.4288269,384.316647,755.3776054,375.7409307,22.12931778,107.0306662,129.2407513,1.606398855,24
3,1,1,2,616.5176706,410.4266885,760.0718754,405.5893438,30.20350496,54.18470662,60.42664943,1.238454779,24
1,2,2,2,620.3307966,394.8894692,754.2204676,388.3952156,149.5854452,118.6024861,122.8634435,1.238440977,24
2,1,2,1,610.7322736,365.3226838,740.1809514,386.6674223,161.5418597,67.12719823,132.4803587,2.124846542,24
2,3,2,1,621.2702469,409.7250435,756.3835798,362.2152984,31.35755087,126.0622721,20.33577263,2.64336607,24
3,1,3,1,624.7150365,374.3157096,737.8399833,357.4957344,110.2547815,23.89328684,124.6280616,1.840549911,24
1,2,1,2,626.8434228,393.920965,745.0516178,392.0919539,121.3226361,144.0368109,129.1068167,2.141581906,24
3,2,2,2,625.1371892,358.1454271,737.8131998,401.3917794,38.09647546,67.45354993,26.53051757,3.362451264,24
2,1,1,1,622.498495,405.5023899,738.690437,402.5293728,127.3008265,38.09712616,16.50341807,2.81057284,24
3,1,1,2,624.555647,407.4456897,752.7844643,397.0219854,110.6781996,148.5305505,158.2769172,2.608808883,24
1,2,1,2,605.8943363,412.3129237,738.0806672,358.077544,163.6095388,137.0075601,165.3474012,2.509484576,24
3,2,2,2,629.6257992,392.7229489,740.9333955,361.6627559,143.8875222,109.7805932,127.2014576,1.957587395,24
1,3,1,1,609.5130996,366.4034429,752.2093454,391.3978027,60.59096856,155.5993453,51.91685771,2.024450639,24
3,2,2,1,625.8676518,360.4538135,749.4234453,383.0617499,44.27102422,126.0452701,129.1422272,2.676744077,24
3,2,3,2,608.3062445,383.3749661,757.1993428,408.5399024,27.17687868,53.35744356,22.50618329,2.375667491,24
2,3,3,1,629.7860616,404.5589331,742.2158496,400.7122674,115.6613799,32.57415439,33.15756789,2.359018832,24
2,1,2,1,628.5421733,384.1020528,741.0786866,361.6481858,151.5752711,67.72708933,158.6095668,2.910816922,24
3,1,1,2,619.4253175,366.4653584,739.9722266,364.8719161,35.27387876,67.37985477,48.02350603,1.807023976,24
1,3,3,2,626.0628731,398.9486329,743.8758421,376.1555855,27.00281583,64.33910835,47.40721347,2.158249675,24
1,3,1,1,625.2803965,400.658657,741.2177256,362.8361025,115.5984647,27.59965501,142.2740122,2.994536561,24
3,1,3,2,607.5719964,362.002912,748.7674542,407.5928394,54.71007224,21.9801503,45.4983553,3.747137782,24
1,2,2,2,623.5735666,389.2893845,741.0704827,362.8171034,23.60731954,45.46068496,51.93423921,1.689982953,24
2,1,1,2,606.7593844,391.9160973,743.244085,401.9424799,25.90903729,51.72732725,44.62086795,2.191754023,24
2,3,2,1,616.0887641,391.5066301,745.1612603,360.0567323,30.6380396,114.4536278,19.31980712,2.576477346,24
1,2,1,2,613.967582,390.3311487,741.2533362,380.7249859,41.13744737,17.70984458,24.71348998,2.375765874,24
1,3,3,1,624.4877979,383.4471395,744.2742316,396.6728291,150.7483016,70.2154999,46.54977475,2.860731863,24
3,2,3,1,613.1717014,394.6712978,743.8811753,364.5478624,137.3301962,45.67342473,134.0366868,2.342335845,24
1,2,2,1,619.8587449,373.6737065,751.9340319,363.936537,64.66850183,162.0964971,151.8331089,2.760425142,24
2,1,2,2,623.9052141,366.4227794,757.8133905,406.5645241,143.928988,164.4392672,137.6315993,2.041349503,24
2,3,2,2,613.2327528,385.8093376,757.524312,377.1512061,20.03800871,51.79808653,11.42529662,3.228677001,24
2,1,1,1,605.744304,412.9783499,739.5838844,363.3052821,108.4261295,15.26004175,15.56203663,3.830840435,24
3,1,3,1,605.5953983,391.9836694,759.7386718,393.1701371,105.3779123,22.95906284,137.978066,2.409196965,24
2,3,3,2,605.4222286,409.2519246,746.0891054,408.4920148,60.00572628,24.78033719,13.19478431,2.726957246,24
2,3,2,1,614.7434709,379.0229923,742.0422821,361.4979079,20.01649595,115.6215373,35.43946585,4.030453984,25
2,1,1,2,605.3850859,365.6324317,737.075595,392.9995821,42.26038441,16.56486119,24.23444771,3.730395555,25
1,2,2,1,618.6752223,398.44749,743.4080201,366.7704359,116.5942734,27.57579924,28.13550867,4.800875756,25
1,3,3,2,628.2346493,383.747123,755.392817,380.8439395,33.03200803,66.54194652,34.53567499,3.814040407,25
3,1,3,1,617.7692891,401.3053908,756.4406927,392.7261334,55.14290496,145.3130781,33.97218765,3.914383228,25
3,1,1,1,613.7681776,405.9287403,759.475039,387.3589115,146.0844825,55.42797071,35.64950172,3.027981299,25
3,2,2,1,612.5311583,369.1378251,747.7730837,404.1256012,105.6680468,21.51320096,8.695285791,4.399430153,25
2,1,2,2,610.6916074,373.7328303,746.8924671,408.6326396,40.66592058,67.0092768,37.40414783,3.47954735,25
1,3,3,2,611.4516174,389.9090762,746.2179962,370.9460696,33.26693762,64.37739975,32.85686179,3.178480312,25
3,2,2,1,607.9354413,374.1703632,743.4168968,380.1775053,128.0188405,43.5839058,43.75716569,2.49277358,25
3,2,3,1,605.7305069,397.6288592,759.2213535,383.8507115,15.39284348,111.4131359,34.77050122,2.459324203,25
2,1,1,1,629.0772135,385.7047424,749.670143,369.20088,42.71104436,131.8880209,131.3779549,4.181991334,25
1,3,1,2,627.1292002,401.3824808,758.8321707,361.6265999,112.3308159,149.3117066,121.2374237,4.14857027,25
2,3,3,2,622.875927,406.7825827,758.593014,375.047294,60.36423119,38.04009333,47.57491665,3.830748285,25
2,3,2,2,623.6018565,383.355562,748.5005609,407.5691676,35.6057688,73.1624931,52.19733297,2.375781628,25
1,3,1,1,619.4180379,369.6761246,740.5730617,406.5311802,111.1799501,15.07016164,125.373483,3.19521261,25
3,2,3,1,622.8173618,382.8520373,748.5117906,359.3982755,30.22688622,129.8004992,41.63943808,2.542947468,25
1,2,1,1,625.4386773,364.5423302,754.0609898,393.5974994,17.41140464,113.7743757,25.57189885,3.529776446,25
1,2,1,2,608.3292752,378.2834547,740.3347153,403.3886453,116.8184687,150.1408835,134.4672878,2.777154327,25
3,1,1,1,615.4199867,391.7944815,752.4214973,372.6430926,71.86639871,162.4039153,134.2330234,3.613390155,25
2,1,2,1,614.3102435,383.9121954,740.9529601,375.3511246,30.09031378,112.2146407,52.6326093,2.141618652,25
1,2,1,2,608.20036,365.7539008,760.9770099,357.8582468,132.8144572,158.5638608,144.0239959,3.613403249,25
3,2,3,1,609.7608317,382.2613784,745.2229137,411.9533632,158.7359701,65.35246399,154.328099,4.466294224,25
2,3,3,2,629.566585,375.6009892,754.2562198,389.291952,153.9941051,128.0440037,139.7553803,3.580021467,25
2,1,1,1,625.444014,389.8783063,742.5182,357.2832178,163.1354671,65.54239263,42.1051864,3.227621172,25
3,2,2,2,622.9589736,386.2860327,760.2162333,374.5333039,56.28939963,30.69090181,34.91258407,2.693545927,25
2,3,3,2,611.6617873,372.0173022,739.8414179,381.0848529,109.9725586,142.7066957,156.9428548,3.680292801,25
2,1,2,1,628.5905656,410.5885546,751.9427275,369.720301,157.5668877,67.20584558,137.5224461,3.897657655,25
3,2,2,1,622.3785125,370.5230389,737.6998192,368.7702818,52.0316229,145.4677862,134.9566545,2.994564127,25
2,1,1,1,624.5129913,356.3827729,752.8833016,390.3237178,151.9905882,65.10133995,43.73542389,2.626554453,25
3,2,3,2,613.0617952,382.8673578,755.6184824,358.0384758,164.8784239,143.2656457,133.1174883,3.646807327,25
1,2,2,2,613.5281152,366.9294796,751.1847303,398.0903299,129.916446,157.69875,148.856992,4.081611708,25
3,2,3,2,609.7165494,361.1934674,743.1874543,388.8439347,48.4310856,27.19108427,36.06726487,3.429390804,25
2,1,2,1,621.9754189,409.8749244,751.8946678,367.9092906,115.9997007,23.04734805,134.1856341,2.894183085,25
2,3,3,1,620.1825985,382.1473531,747.2534424,393.7308509,42.52150386,124.9094288,135.4057103,3.446094789,25
1,2,2,2,625.8229205,390.967262,742.4110248,389.1882024,63.03924242,35.6849102,54.01478674,2.509556838,25
1,3,1,2,621.1387969,392.4410668,747.9865806,387.0488183,156.5893858,121.4030282,133.7462296,3.061433152,25
1,2,1,1,629.8426156,362.0305016,741.4669158,362.2527555,129.7883917,39.33848559,139.6718274,3.496304066,25
1,2,1,1,614.1454044,391.7900936,755.087616,400.002882,72.82439925,161.7918575,41.05707141,4.700497545,25
2,3,2,2,622.4066584,385.948051,738.3455007,386.2296204,34.5651029,63.45516667,48.42279623,4.583450031,25
1,3,3,2,611.0696339,395.2043769,747.0600578,376.476008,70.82214502,50.42748364,42.72680149,2.459412678,25
1,3,1,1,622.6011858,357.1159245,747.0576353,374.8588992,71.04734555,164.7156629,45.28618994,2.459346853,25
3,1,3,1,625.5430296,406.6029444,746.7480352,378.2974307,48.64867622,132.5897522,48.98228775,2.074742902,25
1,3,3,1,610.4004729,410.110323,755.7601804,374.6712297,71.42247306,158.970384,136.6252874,2.058008835,25
3,1,1,2,609.1813386,412.4227128,757.549512,385.322137,150.0301072,128.521767,132.8856205,2.961123598,25
2,3,2,2,609.9965706,398.6762259,746.1738709,403.0582775,105.84469,133.4645021,116.5992606,2.944424567,25
3,1,3,2,619.0139882,395.7100304,759.2402217,389.219085,57.33436417,29.27735023,57.90794423,3.078189868,25
3,1,1,2,605.0130594,390.9162888,757.6359648,412.4271617,158.2225028,119.1095735,121.7536014,1.807124887,25
2,3,3,1,617.4523573,388.7556895,758.5213122,404.1751565,144.242569,59.68571028,50.77280584,3.244343914,25
2,1,1,2,621.6604054,391.6797078,738.0870703,393.6738398,105.4776664,125.7389044,127.3950371,2.843924969,25
3,1,3,2,624.2257271,408.9138446,750.5361622,389.0651508,160.3353809,121.7511231,161.1396588,3.646830684,25
1,3,1,2,618.8072835,357.8234879,751.7470846,391.0386649,21.7547228,45.00231608,25.64822925,4.633577558,25
1,3,3,1,610.1373543,366.7771139,739.6628728,358.4311874,34.65187129,117.1135462,117.5039583,2.425901723,25
2,1,2,2,626.8481851,367.8822974,742.7573583,388.2038355,50.73603406,22.49618163,57.6062365,3.027956526,25
3,2,2,1,607.0517802,364.0963439,738.6427357,365.4882451,37.0755928,136.0342552,124.4191729,2.777146896,25
3,2,3,2,617.8344355,378.7196013,740.4400615,363.6340813,131.1591027,108.3143836,137.417791,2.676746743,25
3,2,3,1,613.323407,392.9473092,747.6767047,357.4380063,54.23509163,140.1457683,47.24413225,3.178469342,25
2,3,2,1,616.1506662,366.0951294,737.3559871,393.7800595,153.7379909,66.78040698,136.2165799,2.676777886,25
1,2,1,2,618.4995525,412.9710223,753.6729355,372.4074127,161.7275048,122.6540705,165.0904508,3.931089691,25
1,3,3,1,607.5055385,376.4991901,740.4529238,359.2321673,137.5122741,41.14819335,32.03771347,4.098350729,25
1,3,1,2,621.8847794,407.991551,747.711705,361.9286598,60.45281544,28.04053072,34.91092147,3.312328072,25
2,3,3,1,609.6048524,373.0964084,750.9302838,363.6450072,132.528142,41.2909135,36.25203067,2.660061515,25
1,2,2,1,605.33208,367.2095169,758.4297838,361.3221195,161.0895016,72.25506044,30.14733799,2.827328569,25
3,1,1,1,613.3023208,359.5365776,743.4336704,372.9999064,18.30049085,118.2082854,132.1270253,3.278863832,25
3,1,1,2,627.6283686,362.2217901,749.3442988,403.0711049,137.0566596,114.8774167,132.3619544,2.074709636,25
1,2,2,2,612.1994244,387.7301806,753.3132997,378.6016852,52.91514954,30.4049854,34.83181334,3.312337273,25
2,1,2,1,620.1966477,361.9743548,754.5313512,363.2896376,140.4315957,53.67991839,149.3908021,3.412713361,25
2,3,2,1,623.3585271,360.154462,737.2832972,361.0460652,160.2856223,64.30641668,147.1670173,3.278912316,25
3,1,3,1,623.0681135,362.6970926,738.758837,392.5209216,123.068803,40.42714392,148.9762843,3.613417405,25
1,2,1,2,623.3739385,405.4150266,760.2649631,360.9153682,117.6861641,138.9000109,128.9287323,2.375812417,25
3,2,2,2,614.191323,360.9399932,741.1506965,400.0002333,66.45578478,43.30666929,43.31349043,3.078163326,25
2,1,1,1,610.7238313,383.6153812,752.0485155,364.6551949,69.88889359,160.9244642,142.0386393,3.546513344,25
2,3,3,2,618.2718064,379.1029789,738.2874683,361.9762361,18.10913803,39.11929645,32.64567924,2.960012358,25
3,2,3,2,615.8160582,362.2560379,752.387451,409.2243114,141.1970203,120.5490783,161.3492161,4.867734165,25
1,3,1,2,617.1900944,378.5723845,755.2239566,371.5575113,47.912191,24.08577019,34.34469268,3.69687186,25
3,1,1,1,616.2934809,359.3859879,751.2464292,374.001252,121.1930845,32.60179535,32.25444262,4.499818273,25
1,3,3,2,608.2537863,356.4457567,738.3088085,380.117235,125.357938,155.3313635,161.9114635,3.513009821,25
2,1,1,1,607.7204485,363.2104923,751.7941593,363.6552883,130.1260544,39.50186857,35.57188185,3.529689387,25
2,3,2,1,609.9062231,374.036453,743.9369944,368.4011086,25.56490472,108.9299307,43.42083692,2.358965457,25
2,3,3,1,618.8934486,368.085758,740.6108417,360.4087681,160.726033,66.66156846,31.07600822,3.328982511,25
3,2,2,2,620.5624315,365.7146253,760.6983684,370.6941583,127.2087392,153.9124542,146.3359864,3.446105406,25
1,2,1,1,629.57088,391.378301,746.0545996,364.7990789,123.1372921,35.0895254,142.8269041,4.26560929,25
2,1,2,2,605.6108504,374.0986732,743.2546316,393.2603376,29.00411493,59.01429424,40.73871848,4.784086835,25
1,2,1,1,623.9831846,398.3902355,754.5162016,362.0374638,43.28611143,138.5640703,44.03120861,4.09842257,25
3,1,1,2,625.5893618,365.3234849,740.3752434,393.9612713,38.18937695,70.30787793,70.68778751,2.091454319,25
1,2,2,1,628.8364267,394.7448322,749.522102,358.084092,126.4864153,43.41460772,51.38407703,2.67679275,25
3,1,3,2,611.3846685,408.6495099,736.5133944,393.2608937,134.7513969,160.2923761,133.8522714,2.459339775,25
1,2,2,2,606.6046772,394.2585246,755.1832378,396.7671133,29.43222633,51.13866777,47.24121657,4.081740527,25
3,1,3,1,625.3634943,404.5790417,755.7268379,384.8212872,70.3371748,156.6857321,38.31322778,2.275366966,25
1,3,1,1,613.8768413,368.7777754,760.9250818,393.1897112,156.0149815,63.39120677,148.0998128,3.14507305,25
3,2,3,2,623.3557423,366.0807383,750.2756468,410.5708893,69.70417767,42.37937067,64.50644072,1.255204689,25
1,3,3,1,607.1875087,366.2951626,752.0029137,358.5679131,40.27867285,127.749949,127.2634696,2.5932116,25
2,1,1,2,625.0139664,402.3474304,754.6461871,377.8484602,62.5387762,29.69317712,27.54558465,2.626680794,25
3,2,2,1,616.2909693,401.8536263,741.6928207,412.2079418,49.51255605,134.4851352,141.399839,2.559765054,25
2,3,2,2,628.484959,394.978801,736.4544383,400.6729794,15.67389958,50.31819891,24.28275136,2.543184225,25
2,1,2,2,620.6484407,368.4146908,739.4467248,366.3820413,159.3647012,127.4443093,149.6363973,2.927663958,25
3,1,1,2,612.3876813,386.0872693,753.0044593,379.4608303,19.24949854,39.7162756,19.25276436,3.0269419,25
1,2,1,2,608.1413647,397.3879526,743.7228648,400.6237082,135.0936101,157.6750446,155.4757523,2.793888748,25
3,2,2,2,624.2738555,377.5566098,737.0664964,396.1473586,151.7784008,117.991841,146.5902609,3.31216174,25
1,3,1,1,621.8257791,391.5518355,747.9373049,369.4773612,40.36987272,125.7509674,43.54247509,1.723527457,25
3,2,2,1,628.3619568,366.3869678,738.6972226,361.6484311,149.3358094,53.99737607,56.19527604,3.161753678,25
3,2,3,2,606.1041393,400.0322188,749.9323789,373.7805833,34.78415948,66.85698751,39.57964959,1.639785637,25
2,3,3,1,617.753813,391.8486645,758.6591081,361.7874317,61.01202208,145.2149348,127.8170951,1.740172341,25
2,1,2,1,627.3611939,378.2302801,739.4386649,408.8593048,146.0884646,56.37543118,135.9498766,3.295564632,25
3,1,1,2,623.264634,403.4896632,752.1619358,378.702087,128.4433221,158.4613988,144.5964442,2.977711504,25
1,3,3,2,618.7327133,391.3098786,744.2605902,376.5562845,150.3396919,112.0093613,147.9301909,2.275369443,25
1,3,1,1,622.3685808,374.6820327,760.3183471,403.7547814,74.50213476,164.3490369,57.18144455,2.074659736,25
3,1,3,2,612.0376924,363.8524849,754.2762707,403.6931986,64.23641751,35.74183415,63.57203431,1.42235248,25
1,2,2,2,629.3239584,394.0258571,740.7301711,389.427058,105.8776894,142.4938655,139.1022483,1.907439042,25
2,1,1,2,605.4814369,411.563695,738.0968377,393.1269233,64.98396886,40.09189805,49.42475632,2.559685781,25
2,3,2,1,611.7109705,374.9049186,742.4461543,364.6773387,72.62840576,155.0688161,50.96015319,2.543060007,25
1,2,1,2,628.2510157,358.7018833,745.9754992,375.5152897,21.89852178,54.35625057,28.31932318,2.208503249,25
1,3,3,1,622.1555866,359.123132,758.3408174,373.3086986,143.0427883,52.14467036,40.92383113,2.175061304,25
3,2,3,1,623.0438318,389.198679,757.9449768,360.0290071,35.18581745,129.5891335,33.6548914,2.777108675,25
1,2,2,1,618.5915808,396.7936498,760.6194059,403.821267,144.0669766,58.34803949,38.26521122,4.182032741,25
2,1,2,2,624.5073955,363.60972,752.7128054,357.2286856,48.43647784,25.38740356,24.79681412,2.626670177,25
2,3,2,2,629.5225909,401.6467564,743.1655097,407.078347,54.14742325,18.99464614,32.75053154,2.275409787,25
2,1,1,1,618.7289522,388.875223,754.2096706,357.4738759,159.1230124,60.24838161,25.73061957,2.810624584,25
3,1,3,1,614.3078165,403.283371,759.4283667,404.3978724,116.3343523,25.91029327,135.4506848,2.894273329,25
2,3,3,2,621.3462648,379.1834342,737.8012888,394.0150974,106.7732235,130.2311069,134.6745132,2.994612257,25
2,1,1,2,615.4261863,412.314558,760.2946498,405.2564092,145.9710058,125.431069,139.7776755,3.294471087,25
2,1,1,2,627.0709401,387.8222406,758.842792,390.1354819,44.40369557,21.64984813,22.97753441,2.241940239,25
1,2,2,1,610.1418085,399.4673757,758.4912748,406.3017195,161.9484272,72.9405556,44.89900436,3.379212315,25
1,2,2,2,615.1829606,396.8501752,742.8821738,372.1529098,121.1806776,151.355478,129.9239771,2.927678468,25
3,1,3,2,620.2407422,374.5844037,750.368429,382.0162022,148.7842006,122.0346805,143.0759117,2.777100535,25
2,3,2,1,605.4653194,380.995003,752.8694117,380.9557502,159.1929081,64.77579473,147.1407364,3.513026808,25
1,3,1,2,623.0587129,403.4166663,746.0019936,363.6572855,146.6427041,110.5694883,142.0093354,2.977836784,25
1,3,3,1,607.3843173,391.9750488,739.6628714,404.9812635,15.16446942,105.9625713,128.2844326,3.462818238,25
3,2,2,2,606.6158398,403.1178819,746.9046239,378.488477,59.52277188,28.50363464,48.26949763,2.860752111,25
1,2,1,1,628.2777907,370.7391883,740.7696162,407.178344,147.3553323,49.63063153,152.6672372,3.262162678,25
2,1,2,2,616.3473366,411.0650067,746.697773,391.3431381,110.305726,134.1397183,140.307799,3.278865601,25
3,2,2,2,619.0514011,380.3079655,753.3700822,403.667414,129.6296302,157.1100126,159.4277413,2.609931864,25
3,1,3,2,623.3567776,395.5438967,746.7569461,409.8771688,64.80558758,42.7612162,29.28465196,2.559717986,25
1,3,1,1,614.7482664,382.1846627,750.7726183,358.8693792,127.0029345,44.81624967,151.7737517,3.529761582,25
3,1,1,1,626.5927716,394.1354276,737.9517263,384.5120455,150.154031,69.84113714,30.75987598,2.074777938,25
3,2,3,1,619.9896387,359.2115521,737.3994039,364.6925363,21.99404717,115.4173718,39.59242134,1.756905346,25
3,1,1,1,618.0032354,361.5687813,757.5967056,407.7589756,149.7998656,57.45206212,38.96033388,2.409180751,25
