Lshape,Rshape,Label,t1X,t1Y,t2X,t2Y,angle1,angle2,probeAngle,subject
2,1,1,704.11866,406.5411684,846.4196366,437.1497474,135.6549133,37.14392073,21.66976561,20
2,1,1,681.1183619,407.511924,840.9391691,410.3436784,152.0770768,44.39225682,37.9951168,20
1,2,2,694.879003,410.666394,854.0593944,450.5119829,119.9007637,50.33707857,45.25930695,20
1,2,2,687.2903373,447.0609749,830.2387317,452.6496432,159.0520852,37.01047092,23.66781273,20
3,1,3,703.2523519,408.9253823,846.8613844,424.2449206,24.5048579,119.8600968,21.56725882,20
2,3,2,690.4651363,405.2922589,831.8256496,447.284716,48.19044576,156.0438901,25.84135609,20
1,3,1,705.9001137,454.8223639,849.1214463,438.5527371,68.49293403,30.06021572,41.34733643,20
1,3,3,706.0814073,456.0190995,842.392542,424.1983687,117.8261479,52.16431323,78.49023039,20
3,2,2,685.9372833,423.1264531,847.6449607,400.0893257,160.6684924,18.4974168,7.686166797,20
1,2,1,696.645058,459.7121003,832.8291679,403.5978732,57.62572423,106.8704339,59.23448283,20
2,1,2,706.0700436,403.6159192,839.8145458,443.1488281,136.6586747,26.28937652,140.7961746,20
3,2,2,688.0570349,400.7251233,843.0671439,418.101983,140.4156678,17.82584281,17.39142581,20
3,1,3,695.9486441,461.916223,843.446774,440.2190017,30.96866014,121.7417029,28.89099435,20
1,3,1,700.9834766,442.7572377,854.3035593,430.7969739,155.6886017,62.53148663,164.1232615,20
3,1,1,706.8674159,461.5677573,840.3781006,443.2885517,107.128045,60.55328607,58.92155674,20
3,2,3,703.2521009,419.1160594,840.995929,433.4915405,150.0763563,27.94343775,142.2326087,20
3,1,1,690.7562268,419.7775805,828.2659922,453.551823,46.76973474,150.4243689,146.4267364,20
2,3,3,694.7071032,445.7514313,835.9307141,447.0009142,140.6417962,27.70461283,28.19271686,20
2,3,2,702.5732617,418.3417054,846.700565,409.11626,32.77393812,114.4158313,19.31750471,20
2,1,2,696.1058155,447.7931167,849.4624837,444.50121,124.5414624,162.8821162,134.346345,20
1,3,3,702.7987177,413.7185666,828.4476377,463.2235109,50.831969,111.3970124,112.3467451,20
1,2,1,687.8305399,401.8767432,846.6191395,434.8403299,113.7747079,145.4790281,121.7794049,20
3,2,3,706.0808961,421.1970834,855.3378637,439.917391,157.1695701,33.76949469,147.3412144,20
2,3,3,683.8435693,459.523406,851.1410855,453.0387524,64.54181263,126.0168488,134.4990553,20
1,3,1,694.9536334,457.7583481,855.9487116,400.9443519,118.7584675,69.43459225,100.4102986,20
1,2,1,704.4836912,412.5222777,855.9539687,455.6780108,70.23955762,148.1562189,57.34983237,20
3,1,3,690.3111329,405.8378759,839.9340319,442.7198836,74.02256161,146.9412357,51.42616322,20
2,3,3,707.5927854,405.755636,847.5655884,430.1272017,54.14731375,132.1780248,131.9072578,20
3,1,3,706.1333775,413.3845429,837.7544316,443.5433929,25.44109864,143.0996954,25.50847586,20
2,1,1,700.5514148,418.6967452,836.138481,418.9949618,163.5800723,70.44908678,54.89684843,20
1,3,3,693.9258739,424.3348875,850.1362834,413.9893384,123.4854221,42.17001393,37.65330554,20
3,1,1,680.0376337,410.9976364,844.2580334,412.4740621,139.1098603,59.29298406,57.40643017,20
3,2,3,682.3895755,415.7469461,834.5194106,422.5237896,29.4406549,147.2976581,32.98168182,20
2,3,2,698.9260598,422.8562954,843.2046703,442.3419348,20.56376066,73.29865883,117.5740558,20
3,2,2,686.9146467,418.8712264,847.4279519,436.524834,23.68083297,137.6284267,140.6960833,20
1,3,3,698.7073701,411.0713193,840.2923693,444.4405915,71.8004155,114.270939,98.4985242,20
1,3,1,704.9110144,440.3083436,841.5223853,429.7611196,66.70907003,114.9818194,65.38345721,20
2,1,2,706.0307417,419.6440903,829.7605352,460.7849277,20.36094799,114.0865161,11.40728758,20
1,2,1,703.3470085,433.1466988,844.9640922,460.3428866,30.20898752,135.9490406,25.22412791,20
2,3,2,706.9953767,458.792501,855.4936734,418.1427435,126.1941961,157.2886393,149.1725115,20
1,2,2,680.9780756,434.5936716,849.597148,421.2185572,147.7790184,32.31400231,17.16433212,20
1,2,2,691.7628989,411.6670546,843.2855608,415.1215505,153.8113359,115.6275151,122.5082733,20
3,1,1,703.2137743,410.7783819,838.8853414,447.3675354,46.74353627,115.4826644,112.655917,20
2,1,2,707.899861,409.9837592,854.8555716,459.4518826,63.99449559,32.18916081,36.49148374,20
3,2,2,680.817213,421.2799158,840.7374491,460.3950612,40.15511011,107.6629164,113.2620364,20
2,3,3,683.8127771,419.5303451,830.7055454,452.7285536,118.9860768,68.59584217,63.74505732,20
3,2,3,695.0970525,400.4367539,828.7035541,450.3095193,37.06789755,150.3352394,28.14785712,20
2,1,1,698.3743979,441.2522384,835.9714217,416.8691954,51.97274089,155.3724477,162.6955733,20
2,3,2,689.915261,427.9460251,849.8524865,427.9395061,37.52464019,130.8743282,28.18426361,21
2,1,1,686.7503535,454.8616169,851.5583349,461.6711809,16.39803157,106.9266657,127.3779957,21
1,2,2,689.7318802,440.9167208,840.9144893,458.7095066,39.6558181,137.1797477,136.0314515,21
1,3,3,691.0054492,440.5333491,833.0113043,439.9360355,128.8143728,159.1637009,160.9588319,21
3,1,3,686.5027241,438.8756871,828.6617091,407.0917966,144.5337569,22.8666496,141.7491902,21
3,1,1,685.8336875,461.1965537,840.3464117,407.9376587,159.1338252,66.42055381,42.21526492,21
3,2,2,683.745854,458.2050916,847.1878312,439.0956149,154.241339,50.98822173,44.39965593,21
2,1,2,689.6953001,409.9660691,839.7215116,452.4160374,34.81807535,135.7964247,38.89847056,21
1,3,3,692.8046442,459.6597347,845.3068139,453.4456471,132.9408759,28.17033242,41.10847033,21
3,2,2,681.0186969,409.9090413,848.8921424,409.210133,153.886669,73.39154604,49.71918107,21
3,2,3,684.6729402,406.0562477,833.266578,420.6839215,45.80655193,109.7643283,50.59193859,21
2,1,1,699.3989156,452.9905631,851.07419,418.7755478,42.14124044,133.2657845,137.3873848,21
1,3,1,702.6882541,416.8296982,843.5959513,443.5562369,58.55381865,149.7316519,47.87306291,21
2,3,3,707.4527358,433.8277817,834.5739139,403.2919074,69.22204101,135.9396723,139.1375094,21
2,3,2,707.6717599,426.2089557,854.0255652,400.0218536,108.3563579,154.2903676,119.6175665,21
1,3,1,700.9582508,421.6404683,843.2123841,453.2693543,37.39151196,134.5560591,52.65144356,21
3,2,3,695.299253,439.8593786,837.707089,450.9839799,160.7099975,64.17065108,49.31749803,21
1,2,1,680.704214,446.810078,839.6040087,450.007936,22.59652164,148.0309212,28.9457183,21
1,2,1,683.6287153,422.4008908,834.3019007,418.3734152,134.0762141,43.66860953,141.7497601,21
3,1,1,703.4753616,432.1408394,832.691706,463.9570867,106.6800159,29.32180204,25.50814303,21
2,1,2,689.3427091,459.9116914,834.4288709,443.7240822,38.45890532,71.61104234,34.44227591,21
3,1,3,686.5234829,448.8488176,854.1091229,452.8927705,109.8552654,144.1936363,32.26927177,21
2,3,3,686.2569353,437.4095026,836.7468176,453.114505,142.6646995,59.22741525,34.60924983,21
1,2,2,697.2127074,413.036728,855.7532581,452.9413814,72.45979057,155.1703137,153.5172324,21
2,1,1,702.4146374,452.5723004,830.9419256,453.8295251,44.81090461,107.8988848,123.0901249,21
3,2,2,692.0204696,436.6701675,854.7776504,454.3822115,126.1484515,70.04317744,53.52690633,21
2,3,3,694.013969,405.7706241,842.6045109,457.8986547,112.0182507,15.46248509,12.88777877,21
2,1,2,697.354846,428.5219975,835.297463,454.0159687,140.7100703,26.72370413,153.5240984,21
3,2,2,707.6496521,415.1603061,832.4533315,444.9431445,54.6932921,143.7274493,156.3094333,21
2,1,1,691.2527351,463.0551449,845.6940623,435.806554,115.8656489,154.8177978,149.0718383,21
3,2,3,685.564629,463.4992194,839.0702557,425.7505035,129.6617771,159.7746359,158.7771296,21
1,2,2,683.03622,439.5578393,829.0111929,436.2972392,162.2426621,117.5693906,140.8392932,21
3,2,3,706.9358255,401.9372905,843.1257131,444.5641257,134.2989845,46.78097067,143.9943232,21
2,1,2,686.4316335,419.8990537,831.190562,414.6196686,160.206522,59.43640365,145.0399433,21
2,3,3,692.44125,438.6109681,849.1655954,450.12902,49.57764837,158.4119268,160.6786128,21
1,2,2,697.6457435,437.1126383,834.4483766,438.6020045,152.7474016,58.61758949,43.19758192,21
1,3,1,692.8765176,435.2729815,840.6247171,451.5458763,73.39142912,19.44828659,50.01700146,21
1,2,1,692.8699763,450.5629028,854.8389407,428.919975,157.0023907,39.54263605,154.6685637,21
1,2,1,691.9614194,448.1084538,832.7233278,423.5744539,133.3629545,35.98657437,150.8363559,21
2,3,2,695.0849024,446.5042901,846.2142138,406.0472681,149.2300636,112.7863755,147.9514787,21
1,3,3,698.2355394,403.5809619,852.2094164,452.2787311,52.97447283,114.6872201,132.9784493,21
1,3,1,695.2118385,461.2118117,847.6705676,428.4506984,124.9831009,38.23288133,134.5079566,21
3,1,3,699.3533573,460.5962667,837.6686201,433.2921804,113.3010875,143.312232,135.0762605,21
1,3,3,705.597259,418.9141886,849.9114181,409.7181262,37.26575065,139.5050065,146.5582104,21
3,1,1,686.3786997,453.0919555,836.9886501,452.6196605,141.2738264,48.74967039,44.21365701,21
2,3,2,702.2952224,428.5577991,840.3644936,429.8023941,51.48328905,125.8440407,43.18078375,21
3,1,3,705.4387252,416.6727365,848.9215144,444.1368218,121.5675573,162.6596147,35.43661331,21
3,1,1,682.0541273,446.2657903,851.0251342,459.2549144,22.23014982,105.3078507,123.452772,21
2,3,3,695.0787161,462.4612811,835.9017446,402.331233,117.8789217,160.222226,165.7248915,21
2,1,1,705.6414397,421.2555451,831.7933898,457.4387131,65.70587256,21.76422922,9.992975557,21
3,1,3,689.5196138,415.7484523,851.7079068,437.2154402,110.7518836,148.8856181,125.1535376,21
1,3,1,702.2948698,404.4936655,845.2998164,404.4338542,122.6661326,20.52540621,129.1201478,21
1,3,3,686.6603262,406.7086216,834.8221416,454.9345767,142.0004375,16.63172243,14.76399532,21
2,1,2,698.5297335,409.4603145,831.2918336,401.2649385,132.073584,58.74986432,144.8858346,21
3,2,2,688.1251959,435.7195553,849.1270259,427.3787261,22.29489129,118.2049206,139.7438811,21
3,2,3,706.2728435,434.1224474,835.1519687,461.1043117,135.6724933,73.22942424,128.5549507,21
3,2,3,685.6923761,451.0956965,845.8047296,432.1088674,45.01523171,106.4850361,53.01624272,21
2,3,2,696.8234903,433.0090018,831.1489466,453.6218042,143.2718974,42.00727825,135.2158022,21
1,2,1,705.6843665,462.348255,842.2755047,412.6258523,49.97000201,117.4535929,32.62369968,21
1,3,3,682.5724113,418.8915715,839.2584813,419.6157939,53.52377281,124.8917708,140.5112226,21
1,3,1,684.3462054,418.1501067,828.0184427,435.251896,106.8889688,50.89095292,122.2180438,21
2,3,3,703.3444105,458.7443259,850.4131145,408.7874341,162.8499567,23.57533555,17.29464635,21
1,2,2,696.1051411,413.7245274,844.9741021,433.2756643,72.89252642,31.24298908,22.98371619,21
3,1,1,680.9737487,451.2922712,836.1992836,422.1761274,125.077178,74.05592893,43.2663189,21
3,1,1,694.6927246,452.2823155,850.5265846,412.1261748,66.03001341,133.1063109,132.8738691,21
1,2,2,680.4513545,432.9840037,853.0867296,434.8494041,147.7793662,114.8215716,129.7288442,21
2,1,2,682.3701773,421.2473173,848.5484524,453.7439702,136.8785192,68.9163207,128.2344662,21
2,3,2,683.6265561,402.8210642,852.6367403,443.9500812,149.0787486,31.77335321,133.0754581,21
3,1,3,689.12896,457.2480425,836.793734,415.8095475,68.37100504,28.22541976,33.41358032,21
1,2,1,684.0218527,405.3219774,852.3970179,429.5512217,73.59640345,127.4419609,38.20778047,21
3,2,2,699.0373312,454.4434498,843.6041951,435.7481915,135.5760959,38.61220431,34.83547328,21
2,1,1,691.2652363,454.8000714,833.0915222,437.3888784,64.4631035,126.455402,121.8715757,21
2,3,3,681.9725897,443.512335,851.7253362,408.7456974,39.90501842,133.4347179,141.1680438,21
3,2,3,695.2052595,400.3617964,832.5450914,449.3750494,35.97014244,109.3211859,30.49575113,21
1,3,1,700.4010985,416.1961144,842.9601494,458.6916319,105.4344591,31.347944,124.7638906,21
1,3,3,700.6380343,449.727546,847.5080159,432.1218188,159.6655318,33.0350752,39.70993656,21
3,1,1,698.7823191,419.1241862,842.6605773,445.054021,110.0226835,154.0389404,158.0322175,21
2,1,1,687.3003658,427.1414284,828.6383628,421.828158,159.814972,15.74438694,18.02707867,21
2,3,2,689.5333927,432.4991331,831.8673713,454.8260145,53.72990047,154.7064193,35.68627236,21
2,3,3,687.8352098,437.6045609,840.5162047,456.1685849,125.2243668,15.02956112,9.382010405,21
3,2,2,682.3954625,456.8570198,829.8867328,414.9227319,134.3132892,41.30437945,44.4319152,21
1,2,1,691.0292041,441.2668177,855.4557592,457.3702259,128.1123167,25.14407014,132.0446081,21
2,1,2,694.768151,438.8746106,848.2997749,437.6554525,112.118462,41.59716536,134.2686968,21
1,2,1,706.8233053,402.2777961,830.6725027,456.7190471,43.95112083,109.5878608,40.9388273,21
3,1,1,704.6362603,422.5638465,830.67055,437.9789163,146.6856489,25.28989858,38.10363277,21
1,2,2,701.0540262,441.6293966,834.7700302,454.8719399,120.1827176,25.15657664,36.08740942,21
3,1,3,702.5810705,450.5357098,844.8391651,451.1478422,150.3728191,57.86515258,138.5912953,21
1,2,2,693.7103497,447.9033542,855.2398626,436.3418336,50.97575409,117.6222283,132.3792833,21
3,1,3,692.5104242,406.2935873,850.8476431,455.013981,46.09976059,159.581483,37.35258016,21
1,3,1,684.9782346,453.2070244,847.7710126,402.2293645,161.8481582,21.63591228,169.5567742,21
3,2,3,689.6041627,450.3168401,834.0611991,446.2777574,61.7166927,114.8838677,39.1767781,21
1,3,3,689.5132006,410.9378071,836.0457891,425.5528521,16.57236722,50.08806363,38.75299137,21
2,1,1,692.4058505,411.2153243,840.1322674,412.364948,36.66175868,119.9387679,132.3284266,21
3,2,2,699.0181504,449.621396,854.8626563,438.8945258,48.42190942,128.6048944,142.9600472,21
2,3,2,693.3099204,426.6838243,847.0651876,424.329549,48.36822214,138.9972118,35.46540778,21
2,1,2,691.4257778,452.8836301,840.9365086,463.4370048,68.92883804,152.3346548,55.27895299,21
3,1,1,693.3440911,400.9506468,853.5329148,410.0284062,133.0239351,68.32322738,43.83135753,21
1,2,1,683.069713,417.9347257,840.2576472,463.055764,118.445455,160.1343546,123.3751741,21
3,2,2,703.4361756,413.0377878,851.3337621,434.8427328,45.67485725,149.0047077,168.6988544,21
1,3,1,705.1937285,404.9266614,834.1002235,430.3497703,21.78001551,154.1431383,34.30054931,21
3,2,2,683.7039891,438.5888116,852.3733102,416.9793105,74.47858906,22.5791928,29.2960516,21
3,2,3,691.234156,457.2310857,842.7554331,449.8150821,129.9977359,61.01984729,143.7873521,21
2,3,3,691.7588903,438.2498891,834.7165693,430.6818818,50.18121515,155.6410583,155.57095,21
2,1,2,680.121382,432.4758641,851.1866769,423.4343959,147.2196301,60.46401084,142.1327944,21
3,1,1,681.9135051,407.8964085,839.474862,428.3530619,52.10727595,15.2947342,15.57879474,21
1,3,3,695.9351087,422.3087985,852.5009163,402.6829443,63.65502032,21.63206152,22.84679439,21
1,3,1,681.9077648,419.7111058,847.9987874,442.9544942,133.2947861,25.4404851,126.6484167,21
3,1,3,683.2800646,443.8341437,834.7318595,453.7122314,128.7192657,70.0707029,129.0028927,21
1,2,2,696.3548798,432.6425816,839.2826442,431.72123,38.7305303,136.8618024,141.8273669,21
2,1,1,682.5091342,424.9335686,851.1270335,449.6195106,133.867106,54.35162444,33.98738191,21
1,2,1,704.5378281,455.3122999,855.9941918,402.3601614,19.68501775,162.9285009,18.09364884,21
2,3,2,700.180256,423.9398523,828.3823559,459.0518541,157.2321917,60.81202175,160.529593,21
1,3,3,700.3458388,453.0611672,842.8328794,432.7599636,55.61479462,149.8957643,163.0392369,21
3,2,3,683.9973703,443.7317066,829.4622588,438.9478066,38.39128092,105.8077127,20.3931187,21
1,2,2,695.5486135,410.8286932,831.5722137,400.0639628,73.13038961,113.3834301,122.7632494,21
2,1,2,680.5017703,460.9360198,831.35091,462.4546541,28.77639177,120.0309439,30.21829077,21
2,3,2,703.3595646,440.2542787,850.7805534,400.1432447,155.2899831,43.71770993,153.9944788,21
2,1,1,690.6070477,415.5692494,845.6947319,436.5704366,162.7930254,122.4632997,148.4345755,21
3,1,3,699.1088146,463.1633133,838.0274869,405.3751229,152.9427634,51.01995342,161.8061177,21
2,3,3,694.875111,447.2846875,850.4174434,409.0664307,146.0423908,15.1961587,23.95788516,21
2,1,1,684.0825595,440.9724319,853.349257,410.4281326,63.06846703,105.732612,127.3182118,21
2,1,1,695.9395088,420.4353019,834.9655786,458.2913429,140.9583391,46.85725722,31.30440082,21
1,2,2,694.4911522,458.4436701,845.5561489,442.4939682,143.0260963,32.19119114,30.18385646,21
1,2,2,705.826024,433.729597,829.5007388,407.6066097,133.2013647,15.29947161,31.6028598,21
3,1,3,704.7638345,424.2015,847.9541103,415.9308551,146.3098559,43.9372648,137.0570749,21
2,3,2,687.2857569,451.5901429,852.569147,429.5117491,138.103847,69.10443228,154.6192338,21
1,3,1,688.8139381,433.0094629,848.3487611,450.6012735,33.72892005,63.90599792,24.08985163,21
1,3,3,705.4362744,439.3538282,842.278685,420.2285569,122.059094,16.48046572,15.94974963,21
3,2,2,690.3736022,463.8433218,845.4269601,433.1100245,153.1105319,26.01484325,22.2102243,21
1,2,1,699.5039233,447.8503413,829.8099413,426.9056276,40.77620326,71.64093356,31.4263484,21
2,1,2,691.569134,447.011784,830.7616466,440.7876026,68.32895144,129.2725629,35.07683753,21
3,2,2,693.042962,431.6452062,843.7039887,404.3382713,21.69146995,160.8253761,169.1529308,21
3,1,3,693.3246127,441.9591098,838.3127091,460.044826,51.9417556,106.9549516,43.60850372,21
1,3,1,697.0825829,433.2746768,833.7005866,403.4447553,50.91121649,157.7131805,32.44374862,21
3,1,1,682.1904039,403.0620032,840.7778203,447.2484475,122.4710984,66.84814406,37.56003071,21
3,2,3,687.2790278,463.5739369,849.2512765,422.829168,133.6270202,43.36286383,146.2571568,21
3,1,1,692.0566656,416.7152749,848.4601045,406.0676916,19.80872948,107.4681413,115.4192698,21
2,3,3,692.679028,452.9278932,846.2615888,419.7169221,115.2134118,23.76698713,40.84727158,21
2,3,2,686.7724243,418.6192472,849.2752908,417.756078,159.1616369,126.1043118,134.5221561,21
2,1,2,691.1223913,436.15975,841.4237349,431.3356409,67.44800541,154.8342433,51.79623265,21
1,3,3,680.913712,447.9198077,837.2948245,441.2394533,33.06162533,155.0982105,162.5847593,21
1,2,1,705.0767027,428.3353586,841.5101853,419.9523169,45.25442571,164.7857878,35.50627544,21
3,2,3,689.9658193,456.6733586,839.084387,401.3593311,135.6825192,23.75054636,134.4816144,21
2,3,3,685.6732507,462.4854089,834.0557338,437.9670907,51.85271589,131.2265008,138.8880716,21
1,3,1,680.0503811,455.5345145,847.9293854,407.5717062,161.2745695,34.20458582,171.9804595,21
1,2,1,683.1717407,415.4839572,837.9279416,435.8613318,107.6750146,157.2365622,131.4545422,21
3,1,3,702.2779655,422.4702997,849.8705834,403.4750306,54.14563632,143.6655086,45.37409234,21
2,3,3,693.4863955,451.8344834,851.8505667,411.9526108,29.24576733,164.3175767,174.5439971,21
3,1,3,694.3097945,463.384658,828.7770025,432.0601551,109.6130622,139.9018373,115.4399497,21
2,1,1,696.1037753,409.8252032,849.0275908,422.8343806,31.29896519,112.6145511,128.479016,21
1,3,3,687.7055018,451.322366,828.1683072,431.8341302,153.1093779,60.81655326,53.15685683,21
3,1,1,685.0071782,461.432005,843.4138699,438.145387,156.7642544,120.2554677,130.5714142,21
3,2,3,680.9696417,400.8828516,840.6314662,430.3174879,159.4664006,38.49066056,136.6239418,21
2,3,2,703.0901109,424.3558509,840.6839611,459.2555867,44.81141017,149.5595673,40.41687255,21
3,2,2,700.6745423,433.4911397,855.3402796,427.5145793,132.7739532,70.2775493,44.94316165,21
1,3,3,690.5058815,421.894731,837.2373114,452.2956065,58.21224831,19.9566393,11.43370628,21
1,3,1,697.5126043,421.4156407,837.7061632,436.7754601,139.3757476,21.64729874,137.2787528,21
2,1,2,705.2512784,419.0901856,833.5764011,431.7772973,35.74135299,121.0411735,46.59808463,21
1,2,1,694.1889202,404.1556182,838.6754508,422.9491175,49.85914304,126.4976646,36.68502485,21
2,3,2,691.0161686,424.003301,829.5001048,449.5996274,36.63072952,146.480325,32.10595242,21
1,2,2,689.2338307,449.1017431,833.7185988,404.4782815,164.1994015,57.45704073,51.80067896,21
1,2,2,683.9521951,446.1649233,842.3384262,459.4460887,28.47776128,123.6832407,152.242077,21
3,1,1,686.7057675,414.020951,842.5838133,453.9128258,134.9726437,73.31752856,62.05865818,21
2,1,2,699.2522189,449.2757681,855.6318623,453.0931742,146.9223513,55.71449628,125.3216953,21
3,2,2,681.9047754,406.320404,855.1192863,435.0065335,107.1605554,155.7238777,155.2593982,21
2,3,3,697.1831057,436.2637173,849.9231094,451.9244262,19.26722797,130.3499107,153.9355172,21
3,2,3,707.332103,404.6611715,835.7899091,448.0783108,156.8613868,58.04668585,144.6237724,21
2,1,1,695.0710093,452.5280161,840.9722566,460.9220164,58.86437281,144.7324673,150.3254578,21
2,3,2,707.9936474,427.2309196,829.7846835,425.8776417,145.1326674,39.9938274,140.8058577,22
2,1,1,707.665716,422.661189,834.1572218,417.0394803,20.1460759,110.4382589,114.6299607,22
1,2,2,694.8011015,462.3315313,853.5957847,437.4672614,33.91011747,156.3707781,140.7795077,22
1,3,3,691.8853261,404.5288693,845.0032068,459.1854356,106.840939,159.0507549,158.4415883,22
3,1,3,691.0825212,413.7266475,830.377333,415.9231294,18.80994022,126.0405133,18.13306275,22
3,1,1,695.9834257,461.2569061,837.3917578,428.1550798,126.5407904,163.6536523,166.4308519,22
3,2,2,682.2854545,455.5211767,835.6854234,435.7988523,129.6472251,38.29662182,46.89255542,22
2,1,2,692.1065512,424.021266,842.1424104,430.7438226,139.3174656,28.98376283,144.4484281,22
1,3,3,699.92358,446.6675342,841.4661354,460.0037913,139.8863592,69.10989523,63.94508805,22
3,2,2,704.4501415,429.7858187,830.3154021,401.4035087,162.5523748,39.27467558,51.365611,22
3,2,3,685.9853785,449.1734494,836.3469361,432.0736061,32.25771014,124.4585814,30.18929613,22
2,1,1,688.4032698,460.8708709,828.0594167,449.0431593,148.2869821,22.69778895,32.62608324,22
1,3,1,684.2375357,451.7537442,841.908179,440.5036028,24.99567069,62.87751768,23.36802995,22
2,3,3,697.5547506,436.691619,833.0565584,410.468234,115.1226392,154.7722275,162.9210347,22
2,3,2,694.8617879,445.4070384,834.3646893,409.5124834,60.93623703,144.9576875,57.16232362,22
1,3,1,685.1023844,409.5748539,832.6578702,412.9758335,114.1168586,41.27512526,127.099178,22
3,2,3,705.0993373,442.2860517,833.2922956,460.23878,53.56722182,155.2210581,34.71414251,22
1,2,1,681.3851186,431.3040333,829.9959767,454.3932046,19.42834554,134.3792569,11.14082888,22
1,2,1,694.2526232,453.1911362,832.7272894,459.3926948,155.0426718,21.14808844,152.9896886,22
3,1,1,690.7119449,455.5445211,835.6006819,447.4561573,159.0727176,69.81532103,55.3574546,22
2,1,2,686.848696,451.7512006,845.9460155,454.6157444,127.7349944,31.34121722,131.9623529,22
3,1,3,703.2093554,450.6265807,834.0090718,441.9000521,20.78888557,64.88417161,22.12292896,22
2,3,3,701.2739372,453.2932848,853.9206131,416.6016743,141.4397315,23.64366336,20.26043535,22
1,2,2,706.4574421,428.0285798,841.732382,449.4499566,71.52427815,108.8061224,115.6813313,22
2,1,1,690.6585997,410.9673203,850.9885432,421.118418,151.5919632,27.33636626,47.67593471,22
3,2,2,704.843971,408.8458459,829.563753,455.2361586,69.00118758,131.1630186,118.0349297,22
2,3,3,707.4679192,406.1585127,834.5384426,424.6132608,74.03655142,135.0441527,120.405451,22
2,1,2,706.9991853,419.1471908,846.792229,433.9920977,72.15891595,119.7584479,61.6292635,22
3,2,2,688.4337564,429.4814844,854.6162846,418.4094407,159.0819857,72.78909432,56.89253277,22
2,1,1,700.2950914,422.2666039,852.032727,461.5517187,27.55236554,65.14561519,72.67138103,22
3,2,3,697.2348926,438.5623847,853.7298296,444.9368466,37.08672783,138.2840746,22.8734991,22
1,2,2,687.8111583,415.7226649,842.5001055,419.0405232,69.31840982,116.1130191,116.2094819,22
3,2,3,691.1746295,416.4177928,852.8607247,461.8753027,160.450795,37.78471382,161.9831471,22
2,1,2,698.3594068,416.0850741,843.3006724,402.5700086,29.76223798,148.7158252,19.86750825,22
2,3,3,707.6107467,448.4533723,833.8003861,456.724999,65.00032852,114.0219063,118.2445972,22
1,2,2,693.3422171,456.0461192,831.2560509,440.6519283,28.60443469,145.9657414,147.545627,22
1,3,1,690.5472974,448.8637235,842.1210791,403.127987,163.5191021,123.5126877,168.1185531,22
1,2,1,684.7775116,458.8657405,839.1774153,414.466908,126.2390505,61.03616423,142.4201339,22
1,2,1,694.3546349,457.8952639,851.3202151,446.3101384,58.4211623,15.04478046,62.05991649,22
2,3,2,704.652794,405.2001776,853.8873526,430.8910729,53.64307008,124.5080944,56.16530111,22
1,3,3,685.4957536,434.7964796,831.3979023,420.1357279,45.52400866,159.1130763,166.0408183,22
1,3,1,697.2835826,438.465503,846.9053521,422.1638083,142.4770673,38.53466128,148.0880274,22
3,1,3,693.7946735,449.6039168,837.9294399,415.1555077,30.86659383,143.1650822,35.29666898,22
1,3,3,690.7304269,429.6901883,852.1173729,436.5150861,146.9748547,66.63363316,38.70613617,22
3,1,1,684.755499,415.5842795,833.0035728,448.1138787,114.5837832,155.4778026,153.5826875,22
2,3,2,704.032327,461.5464371,853.4635215,436.5183811,127.7349664,31.57850619,139.2575846,22
3,1,3,680.736831,434.1119702,836.9261469,420.9135192,31.79901684,112.1704042,28.84380881,22
3,1,1,705.5867781,442.1615451,845.9356474,443.2211412,65.14789094,24.28571459,22.09115428,22
2,3,3,698.3563064,435.6522771,828.9053955,446.0672995,15.80793195,143.6374724,154.208161,22
2,1,1,683.8825327,459.1075879,852.6931776,400.816356,38.99652773,145.9836388,153.1431851,22
3,1,3,698.0377513,413.3063678,829.9025245,402.5346462,30.20610402,64.96704361,22.18718626,22
1,3,1,696.2649679,445.1482363,843.1272214,400.3218485,27.01741008,130.364466,27.65031558,22
1,3,3,705.7471818,406.7404917,845.9759806,417.1622985,148.4331017,40.97755297,36.07687529,22
2,1,2,693.1532457,459.053306,834.1337329,420.5006484,144.991828,18.76553957,138.7508762,22
3,2,2,685.2714933,402.0281152,849.2574274,441.1097061,46.77240018,158.0513297,155.3374183,22
3,2,3,684.0724174,400.8221278,841.6959886,411.9431696,67.75371818,142.5882311,57.70460914,22
3,2,3,700.5020756,402.2075277,847.3498736,431.2868649,150.8806938,25.39025435,158.6278082,22
2,3,2,697.8791584,431.9118408,844.6371216,436.3425702,20.24124828,133.7784794,24.53008503,22
1,2,1,706.0617241,405.9901789,855.3775364,442.3510364,52.30559762,114.0000243,38.45545799,22
1,3,3,706.8700655,451.0555174,830.4943594,437.8096478,64.12614165,120.7839633,112.6439351,22
1,3,1,681.4444698,449.1760481,842.1155891,418.1110641,18.2032774,52.79303573,13.30720492,22
2,3,3,694.2767983,457.9509259,838.7103974,461.7764959,59.63213567,132.7292349,117.3653471,22
1,2,2,690.7245629,418.3569462,855.7534249,445.1962515,23.76561061,111.2943201,114.704118,22
3,1,1,681.4127401,402.9221327,833.1641552,456.6426561,34.77798695,124.0983182,115.1958877,22
3,1,1,683.3664005,460.7609686,844.0185906,416.4086502,21.26794413,73.87467367,87.7973087,22
1,2,2,707.2536518,404.0664251,845.435595,423.9046101,62.96544739,119.8488888,108.9250307,22
