loc1,loc2,suffix,Label,angle1,angle2,angle3,probeAngle,subject
3,1,4,3,28.47776128,51.56025595,123.6832407,59.442077,3
1,3,5,1,134.9726437,73.31752856,43.10850521,120.3247057,3
1,3,5,3,142.897968,55.71449628,107.1605554,48.9709188,3
2,1,5,2,17.77613615,72.53458362,130.3499107,23.5355172,3
3,2,4,2,156.8613868,58.04668585,135.2202491,60.36500667,3
3,2,4,3,147.7350452,127.5607916,42.28675989,125.7950197,3
3,2,5,3,126.7115096,68.55255527,163.8964408,121.2443797,3
2,3,5,2,158.0989858,15.16644024,41.956249,146.2775833,3
1,2,5,1,62.49353362,28.513094,133.4932367,57.22991239,3
1,3,4,3,57.30206905,107.4749262,22.50258863,116.8764176,3
1,3,4,1,60.78815826,134.8652267,30.04014726,56.74939204,3
2,3,4,3,24.01771819,154.7490678,121.9904839,153.2303605,3
1,2,4,2,50.69886183,123.2754806,158.5524964,130.2507616,3
3,1,5,1,27.99946585,120.4012247,149.6343028,137.5611896,3
3,1,4,1,54.90956076,142.1660131,111.4896242,142.7146561,3
1,2,5,2,74.03545854,149.2167407,39.89749581,145.9189,3
2,1,4,2,147.5115975,35.22523158,123.1740263,144.9996735,3
2,3,4,2,105.0308047,128.1645448,38.47996346,123.6572162,3
3,1,5,3,43.43141028,112.1263291,74.38279437,37.10785698,3
1,2,4,1,140.3081103,69.26682664,29.27574295,120.9551713,3
3,2,5,2,105.5119797,145.6879114,48.31922849,138.5848363,3
2,1,5,1,46.5203354,109.0247516,148.2666562,113.2216904,3
2,3,5,3,36.68343319,117.1113379,61.14380491,143.6892968,3
3,2,4,3,109.1767043,72.27654368,154.5643839,117.2553166,3
1,3,5,1,109.9238313,69.00118758,131.1630186,121.2349297,3
1,3,4,3,74.03655142,135.0441527,42.03284501,150.7326319,3
3,1,4,1,72.15891595,46.9796415,119.7584479,48.8292635,3
2,1,4,1,159.0819857,72.78909432,51.77655199,70.01129554,3
2,3,4,2,51.66265543,130.4684449,154.4961021,57.76489718,3
2,3,5,3,110.7957384,133.8614919,69.31840982,119.9793988,3
3,2,5,2,44.21999495,117.0853368,160.450795,133.9305602,3
1,2,5,1,111.4483235,29.76223798,148.7158252,123.0675083,3
2,1,5,2,65.00032852,114.0219063,37.28819631,61.81841571,3
1,2,4,1,20.9317558,157.6297103,114.3335483,26.97135782,3
3,1,5,1,123.5126877,67.80405469,30.71257446,68.09124026,3
1,2,4,2,15.04478046,149.9156685,68.93924837,153.6250555,3
3,1,5,3,23.08771003,45.52400866,159.1130763,26.0408183,3
1,2,5,2,142.4770673,122.4425495,38.53466128,153.6880274,3
3,1,4,3,30.86659383,143.1650822,63.83211382,32.92456728,3
1,3,4,1,66.63363316,155.0402547,125.1552256,44.94224294,3
3,2,4,3,155.4778026,30.57106516,135.3202839,146.7659478,3
1,3,5,3,163.6940669,31.79901684,112.1704042,29.64380881,3
2,1,5,1,65.14789094,24.28571459,164.4864306,19.24355146,3
3,2,4,2,27.33636626,68.51956937,147.7834923,122.0437586,3
2,3,5,2,72.78086738,20.1460759,110.4382589,65.82996068,3
2,1,4,2,33.91011747,156.3707781,105.3766726,51.68951862,3
3,1,5,1,109.3063295,18.80994022,71.24477919,24.46008782,3
1,2,4,1,135.7474653,113.5031025,163.6536523,126.4308519,3
3,2,4,2,129.6472251,38.29662182,156.1533096,30.67840843,3
1,3,4,1,118.3912689,28.98376283,67.55981057,119.8311285,3
3,2,5,2,131.25244,162.5523748,39.27467558,145.765611,3
3,2,5,3,32.25771014,124.4585814,53.65887476,42.33503856,3
2,3,4,3,148.2869821,22.69778895,54.02101996,39.57729674,3
2,1,5,2,62.87751768,27.24130089,145.5574055,56.39691416,3
3,1,5,1,112.8519683,32.50644712,163.0893124,32.90640972,3
1,3,4,3,40.9158597,127.7072955,155.2210581,139.5141425,3
1,3,4,1,19.42834554,134.3792569,155.0426718,42.3497876,3
3,1,5,3,30.38971751,149.6000706,69.81532103,43.3574546,3
1,2,4,2,127.7349944,31.34121722,153.6067812,40.57811099,3
2,1,5,1,38.62974713,142.3872583,117.8438966,149.4802331,3
1,2,4,1,23.64366336,136.7610248,46.69220895,31.87807279,3
2,3,4,2,108.8061224,139.078003,15.80793195,133.5960311,3
1,3,4,3,19.87344881,145.9836388,67.88866555,154.6645822,3
3,2,5,3,64.96704361,115.9569727,37.42415935,66.14124696,3
1,2,5,2,130.364466,40.97755297,18.95763294,46.99517553,3
2,1,4,2,39.43114036,154.3578856,115.6210483,40.5088696,3
2,3,5,2,33.59016447,150.8806938,124.3920449,33.26427548,3
2,1,5,1,114.9374468,52.30559762,16.84737828,45.51156883,3
3,1,5,3,120.7839633,16.03516779,143.5936428,121.8317641,3
2,3,4,3,138.3076353,50.93736772,162.986979,55.66040208,3
2,1,4,1,51.62891126,127.1144573,159.3074704,131.4418504,3
2,1,5,1,46.14932876,119.8488888,67.23171598,127.065834,3
1,2,5,2,67.14257847,149.769847,111.9353575,146.9734119,3
1,2,4,2,116.1814272,146.5967643,17.49297708,148.2388396,3
3,1,4,3,151.6220463,26.83027498,52.840007,133.304769,3
2,3,4,2,20.28590863,116.6917409,161.5988206,45.82138737,3
1,3,5,1,24.04870388,114.9382326,69.28975709,52.40279111,3
1,3,5,3,39.44141146,158.8325033,61.51767898,149.0032521,3
3,2,5,2,107.8346101,61.68971386,159.8044683,71.75917883,3
1,2,4,1,22.55846245,65.60589154,121.7214163,28.65301029,3
2,1,5,2,36.46529656,156.3327357,135.2083179,48.64850038,3
3,2,4,2,108.2252059,57.81392151,162.6766292,46.07825763,3
3,1,4,3,66.02336442,27.24725985,141.1250123,60.69114851,3
1,3,4,1,150.3287348,118.1678283,45.02754245,139.0183641,3
3,1,5,1,22.3458817,69.33885838,146.7436402,114.0794177,3
3,2,5,3,153.3943169,42.76779978,73.04916867,135.4906718,3
3,1,4,1,164.8665046,29.88222787,58.67958059,28.93569165,3
2,3,4,3,145.9959152,27.01558404,56.1277627,25.6636515,3
2,3,5,2,44.12353593,18.48966503,68.63202144,65.18331965,3
2,1,4,2,43.05168254,126.4159653,73.45611674,50.71129789,3
1,3,5,3,29.67664365,159.0189664,119.9622622,153.4085462,3
1,2,5,1,123.959437,57.770615,157.1749124,131.003667,3
3,2,5,3,105.3360611,151.3145732,32.23874177,121.4733217,3
2,3,4,3,16.6884694,158.5439177,122.1234542,154.2630548,3
1,3,5,1,122.853207,17.83602155,71.82922196,129.6566587,3
1,2,4,1,20.64031797,115.6408678,44.19758599,36.05402638,3
3,1,4,3,55.46118399,134.0000006,112.7636102,42.16372745,3
2,3,5,3,32.49304131,122.1285365,162.1030122,115.5243627,3
3,1,5,3,131.177427,73.1652622,164.1573038,140.2006159,3
2,1,5,1,23.5577786,162.983295,72.45544241,147.5498435,3
1,3,4,3,119.6876594,142.5942476,60.02858338,129.7381318,3
3,1,4,1,113.9388423,27.51014561,73.02974287,36.91647019,3
3,2,4,3,58.75900368,161.4292213,121.7016146,49.92113192,3
2,3,4,2,47.17601331,148.8626834,118.931786,61.42237624,3
3,2,5,2,73.08277245,128.9353746,161.3350967,139.3424501,3
1,3,5,3,117.8317338,155.5136842,49.42771828,145.4584236,3
1,3,5,1,113.5799244,56.94746692,145.3281878,130.2516017,3
2,1,5,2,142.3756168,70.16889464,18.75766568,127.8190917,3
1,2,4,1,112.6445996,23.33015681,154.09995,151.7277329,3
2,3,4,2,52.04708877,147.3182309,107.1230927,56.46416441,3
1,2,4,2,66.2082602,122.3227115,151.7886571,149.041213,3
1,2,5,2,46.45703129,130.7566762,68.57883403,145.8049633,3
3,1,4,1,117.0073047,45.65211152,151.7725643,67.02805252,3
2,1,4,2,141.0132211,112.3060759,72.98549501,122.3828502,3
3,2,5,2,27.93575993,150.1039567,60.85347463,147.6659987,3
2,3,5,3,52.15903495,20.4759651,129.0017543,12.27432705,3
3,2,4,3,28.38674623,108.0866167,161.9966583,40.94737587,3
2,1,5,1,63.83720417,139.1606662,108.7521742,154.7714893,3
1,3,4,1,64.49524552,141.6347362,16.63138716,58.9879123,3
2,1,4,1,117.0621493,69.32616313,137.3136264,67.73669912,3
3,2,4,2,113.6920281,150.0240567,48.63338345,147.6876262,3
3,1,5,1,163.7333961,68.98462584,45.90316968,68.15194572,3
2,3,4,3,161.0121394,38.5498447,115.3650663,36.61590677,3
1,3,4,3,144.2376116,28.28039184,112.5297714,18.87332016,3
3,2,5,3,42.26139455,151.138301,118.4317123,32.01462068,3
1,2,5,2,74.20916854,140.650564,24.38768723,152.7412413,3
2,3,5,2,26.9661114,125.3915063,159.5541329,45.44486102,3
2,1,4,2,148.8693437,34.35888002,58.55138797,140.3947322,3
1,2,5,1,161.8347308,60.28282429,29.78470717,148.3818703,3
3,1,5,3,122.4349136,46.20450076,159.4112642,129.6990443,3
2,3,4,2,156.1082434,24.29116637,121.0400913,158.9820263,4
2,1,4,1,134.7544441,33.34559931,58.62016873,38.53686997,4
1,2,5,2,117.2432666,57.07752194,144.3336175,64.45822688,4
1,3,4,3,123.9398609,69.65101694,41.25101395,51.99045506,4
3,1,5,3,163.6610873,34.8808396,111.2040156,144.7864759,4
3,1,5,1,55.13460973,24.97452951,129.1902458,29.05558063,4
3,2,5,2,141.895285,17.93244293,118.7018974,14.53128862,4
2,1,4,2,34.52953181,144.3117713,74.03285486,37.6043899,4
1,3,4,3,60.62617932,134.4349688,33.23468123,133.8849681,4
3,2,4,2,153.5566493,71.78819949,126.3025333,58.78966543,4
3,2,5,3,23.03687881,133.6662884,157.3163113,29.51447085,4
2,1,5,1,69.45954783,155.8051869,30.97455723,-37.57315079,4
1,3,4,1,54.02063089,30.85846124,134.0036211,45.55441912,4
2,3,4,3,118.3074581,35.12701631,59.5227057,42.53517924,4
2,3,5,2,109.8667825,44.63613946,20.64348107,121.3838098,4
1,3,5,1,73.90113599,27.93723077,158.8574222,64.16024318,4
3,2,5,3,156.7502352,63.50594591,107.6261203,139.9141537,4
1,2,4,1,52.8796462,140.7027201,17.14729831,49.59280562,4
1,2,5,1,112.9242325,67.2473938,152.3499632,112.9469347,4
3,1,4,1,61.79924616,31.7005653,154.9653834,24.17580792,4
2,1,5,2,74.58481585,41.3217385,147.3066358,59.08941964,4
3,1,5,3,17.39454244,47.77049067,142.5501023,17.35903935,4
2,3,4,3,137.2227305,33.41085635,115.2273771,42.66741288,4
1,2,4,2,23.3248378,120.962804,58.64127125,130.581652,4
2,1,4,1,65.33442539,149.8455048,31.52266286,142.182503,4
3,2,4,2,45.67097879,140.138303,164.8301673,128.9665596,4
2,3,5,3,146.9984165,20.91968095,62.54071317,46.87286927,4
2,1,5,2,34.39867307,149.1054602,126.9534139,40.9245241,4
3,2,5,2,142.6280985,45.22952342,25.13862271,57.91626577,4
2,1,5,1,108.9288063,65.63717141,159.4288509,52.94279301,4
3,2,4,3,30.63760863,54.42129859,141.0583381,36.82573239,4
1,2,4,2,147.7036769,49.53619085,27.37799213,57.80785002,4
3,2,5,3,131.632839,44.39193013,153.5235741,125.319609,4
2,1,5,2,160.1408253,23.17046986,133.3152368,157.3534197,4
2,3,4,3,124.1227014,73.12675422,39.31041141,67.61195489,4
1,2,4,2,45.50028521,145.8233118,118.9944431,144.3363653,4
1,3,5,1,27.98204354,156.0071289,129.8874838,32.96999278,4
1,2,4,1,25.65261316,127.2571565,47.72175103,29.69748987,4
1,2,5,1,120.4161151,41.42653964,144.8801413,123.5000758,4
2,3,4,2,106.0384284,58.28601525,137.6816041,122.310723,4
1,3,4,3,41.55890316,121.8772493,63.73269192,131.5279851,4
1,3,4,1,123.3364938,57.50885529,149.7857188,128.6799573,4
3,1,5,3,151.2756805,60.74941065,25.48214662,145.1669225,4
1,3,4,3,46.2797151,124.3622707,162.9877192,133.1399327,4
3,1,5,1,57.58835323,134.1314511,22.3837279,129.4468513,4
2,3,5,2,110.8540786,50.37469113,27.332934,119.0002288,4
3,1,5,3,141.6666194,113.4138639,55.65435609,137.5202914,4
3,1,4,1,144.8610892,72.45092355,114.5470238,57.99441214,4
2,3,5,3,153.0737745,23.94802502,122.7998091,30.42438025,4
2,1,4,1,136.1270656,33.48982982,162.4352271,27.34682414,4
3,1,4,3,122.9541352,34.43066097,55.42316304,136.9050212,4
1,3,5,1,65.79205431,40.61910444,134.6784529,62.57658142,4
1,3,5,3,152.2759011,18.24357816,105.8943302,19.64613915,4
2,1,5,2,112.7654081,150.8690037,71.12448299,140.1381415,4
3,2,4,2,17.0298058,120.2105838,56.58521958,125.4805435,4
3,2,4,3,122.4560301,149.1875444,32.05806384,122.0125316,4
3,2,5,3,49.40474809,105.5607211,71.37951255,57.39504148,4
2,3,5,2,122.3182713,25.60436966,145.5651923,117.5687781,4
1,2,5,1,39.34586813,127.964682,156.5447459,53.07715154,4
1,3,4,3,122.2418999,20.59913169,42.02385336,33.79783835,4
1,3,4,1,42.196656,119.4056939,155.1051016,41.58610889,4
2,3,4,3,105.5141665,148.0390681,33.18131361,152.3367068,4
1,2,4,2,160.5189879,113.9670665,52.6102763,127.6530712,4
3,1,5,1,145.1141362,45.67877163,113.34757,61.2114309,4
3,1,4,1,62.12612855,126.6351462,36.05896706,124.6948078,4
1,2,5,2,132.1794361,159.7187843,21.72142826,156.7675079,4
2,1,4,2,40.31158745,121.2054331,164.4774705,42.07353705,4
2,3,4,2,150.6785902,105.0743662,16.50204121,119.3347822,4
3,1,5,3,134.7709104,56.64036464,33.69134364,128.188036,4
1,2,4,1,33.99366634,149.0904488,63.91880262,39.20178032,4
3,2,5,2,160.6450415,139.5297827,67.25332447,137.8664207,4
2,1,5,1,132.9799989,29.64808118,56.58953173,52.75072684,4
2,3,5,3,49.51072918,73.99482732,113.2434142,63.98715126,4
3,2,4,3,152.1886733,70.16221834,105.094988,147.4645997,4
1,3,5,1,46.64618057,67.52019836,26.32673792,47.04004291,4
1,3,4,3,48.2453079,139.5777181,109.657619,137.5580327,4
3,1,4,1,113.6417247,40.93402336,141.2378424,41.07294966,4
2,1,4,1,42.71291319,19.38341217,146.2745494,22.79233748,4
2,3,4,2,63.54105319,154.705886,129.492996,116.4848368,4
2,3,5,3,49.71313825,125.3234177,158.6435066,129.5870762,4
3,2,5,2,162.0613811,70.43525259,128.0613449,45.40081248,4
1,2,5,1,21.06725757,119.0838783,61.93039851,26.18054263,4
2,1,5,2,72.32516771,109.4656211,138.6157414,50.27471391,4
1,2,4,1,61.37122393,161.9193783,39.60019491,55.96236692,4
3,1,5,1,138.3213805,58.21541712,113.4413581,46.50157013,4
1,2,4,2,157.8293203,106.3262589,54.56216473,56.08571148,4
3,1,5,3,136.425282,53.8225567,33.58446913,128.42617,4
1,2,5,2,162.812343,56.12360615,106.5184061,41.57792311,4
3,1,4,3,124.1333754,70.4009708,40.18926309,110.3911398,4
1,3,4,1,145.4845261,62.37701183,27.48659122,124.2296391,4
3,2,4,3,142.2384393,63.12292951,114.297816,131.5184327,4
1,3,5,3,115.6841188,48.89390869,19.2151191,60.43938586,4
2,1,5,1,65.84808615,21.76013147,122.0135394,22.42068373,4
3,2,4,2,133.6056436,70.8110475,24.46985703,62.0855352,4
2,3,5,2,139.3491107,26.60600797,70.87178063,114.4943069,4
2,1,4,2,61.15356296,110.2451856,163.1610035,61.52104853,4
3,1,5,1,128.1249915,38.68191272,153.6771039,53.41816523,4
1,2,4,1,47.18977377,122.9601323,164.0134297,48.52603343,4
3,2,4,2,48.96382696,164.0146372,24.89898904,156.1919373,4
1,3,4,1,43.45788533,152.3658485,21.54080835,53.53008222,4
3,2,5,2,140.807875,18.18841942,50.59881936,25.75887781,4
3,2,5,3,119.1699763,31.83919722,150.0550057,134.5594572,4
2,3,4,3,51.48065432,107.8243024,153.3977079,132.2759821,4
2,1,5,2,70.528536,21.48048578,155.3207181,136.5915103,4
3,1,5,1,47.82919355,68.074072,121.7122413,56.95584147,4
1,3,4,3,110.3469227,145.2587858,28.79609534,132.9108553,4
1,3,4,1,120.052453,26.61943936,143.7221864,125.6375112,4
3,1,5,3,109.328004,157.3964332,136.712379,123.2043166,4
1,2,4,2,140.0916041,73.31032193,26.63423419,52.02336271,4
2,1,5,1,64.69633491,116.901523,39.17279212,129.6229662,4
1,2,4,1,114.7985646,69.80520274,150.6952854,121.1534077,4
2,3,4,2,19.40262251,112.2859734,164.0929383,26.37136575,4
1,3,4,3,62.7663105,161.3083382,133.4844617,156.3578242,4
3,2,5,3,158.6933991,19.15970979,109.3383029,152.831385,4
1,2,5,2,63.21510634,22.81296167,133.0935551,19.59642044,4
2,1,4,2,145.9536812,45.51474109,72.85541622,132.3755678,4
2,3,5,2,141.049746,25.58991304,70.85681152,132.0707435,4
2,1,5,1,56.61717274,153.8805506,36.46538649,157.6015479,4
3,1,5,3,146.3829224,15.51232896,113.3103009,135.2118951,4
2,3,4,3,132.8275452,158.6359966,33.74690045,166.1120011,4
2,1,4,1,51.6427236,140.5580335,23.53412995,135.1808828,4
2,1,5,1,23.78262168,48.7978951,140.2997698,42.67360127,4
1,2,5,2,164.6586423,126.6571776,74.33467077,134.8549765,4
1,2,4,2,22.51514844,139.5127281,57.67392871,135.8554402,4
3,1,4,3,49.58423772,149.515229,21.70205923,38.55568479,4
2,3,4,2,27.07843112,106.8862704,49.85656425,23.04132495,4
1,3,5,1,30.27031284,151.4463563,55.15416193,22.10808365,4
1,3,5,3,37.20123044,133.8142674,16.91737548,140.6027969,4
3,2,5,2,136.968908,161.3118546,111.3974369,163.8697171,4
1,2,4,1,16.46131939,152.8977999,118.9305752,16.33106566,4
2,1,5,2,153.6076267,49.43768668,15.20082873,146.5010888,4
3,2,4,2,27.72310972,160.8055146,48.63246262,159.5336076,4
3,1,4,3,51.32402327,23.23500491,110.5900685,45.98900163,4
1,3,4,1,164.2296683,58.34862369,140.2459546,164.4986237,4
3,1,5,1,125.1764203,17.20408106,46.73852723,18.0649432,4
3,2,5,3,112.3635577,52.45303963,24.69373596,122.8031506,4
3,1,4,1,55.72518561,125.1520917,153.3267514,122.5269168,4
2,3,4,3,69.00862255,107.1645719,18.19940047,120.600681,4
2,3,5,2,111.791075,50.23343871,148.8905828,122.8791057,4
2,1,4,2,150.4320514,129.7193372,29.31360806,153.6976451,4
1,3,5,3,159.0394748,37.72603331,129.0106579,26.16685177,4
1,2,5,1,145.1495917,72.27723701,34.75152809,133.4188678,4
3,2,5,3,127.3970921,19.8269362,164.9789743,132.8740574,4
2,3,4,3,49.56305028,133.8140592,21.02445875,137.0024095,4
1,3,5,1,37.47753244,108.2900138,130.2225676,34.19906656,4
1,2,4,1,22.87784331,52.102291,121.8269208,18.75753559,4
3,1,4,3,60.4928076,135.2995059,158.9157618,52.88006555,4
2,3,5,3,118.5486933,46.01128171,23.35873772,52.26753396,4
3,1,5,3,129.3361635,160.9166383,51.76752328,125.4880256,4
2,1,5,1,22.37679464,67.32695215,135.830728,50.39695002,4
1,3,4,3,159.8342867,114.9792826,69.39509068,118.7080288,4
3,1,4,1,158.0067977,70.17801207,127.2134463,64.58146629,4
3,2,4,3,105.2194576,163.1705936,27.56812626,118.9726879,4
2,3,4,2,105.670898,43.05442333,22.09968237,111.2463821,4
3,2,5,2,113.5062691,39.55597437,17.02800835,60.65488837,4
1,3,5,3,20.0305028,42.4840421,159.8969978,41.85861285,4
1,3,5,1,42.82112923,19.54374998,144.0052392,33.71497348,4
2,1,5,2,109.4817735,45.54743175,16.48912735,124.2154801,4
1,2,4,1,40.36132224,143.447321,105.9947423,47.08108068,4
2,3,4,2,119.3926941,15.54488787,58.27620918,125.8706878,4
1,2,4,2,42.93951402,22.91423495,113.4591866,19.3166804,4
1,2,5,2,131.5158509,105.8775962,31.80518002,119.3551927,4
3,1,4,1,34.61248115,124.8821874,160.2949525,132.3329635,4
2,1,4,2,35.75000422,69.32330903,116.434552,43.65349872,4
3,2,5,2,160.6926511,135.2747865,67.19720937,146.1246309,4
2,3,5,3,37.5740974,15.17133885,114.2194736,10.2701545,4
3,2,4,3,137.1852695,116.2590803,33.54877068,126.0066535,4
2,1,5,1,16.15925412,113.2160174,135.7881984,110.2536925,4
1,3,4,1,145.565476,35.25524328,116.3025885,128.9961978,4
2,1,4,1,123.0782536,38.2949232,68.1223342,53.36456676,4
3,2,4,2,131.0788445,51.41579307,106.8636142,45.12058752,4
3,1,5,1,160.0107152,125.5668735,66.88052111,127.1995344,4
2,3,4,3,117.8784117,74.12634756,19.04495242,69.93838551,4
1,3,4,3,130.7266087,160.6985246,21.07275186,162.3993329,4
3,2,5,3,50.05306015,73.73339747,112.825578,66.30944048,4
1,2,5,2,114.3687499,162.2799087,25.68886747,156.9890442,4
2,3,5,2,61.3975419,30.74826757,134.2090736,44.17355666,4
2,1,4,2,108.9585482,63.80460732,136.6371821,123.2557943,4
1,2,5,1,112.1131168,141.1994544,164.143434,121.2564826,4
3,1,5,3,150.7746476,130.5445218,49.17072333,153.8171745,4
2,3,4,2,55.81918571,116.5847296,33.02188155,36.17241094,5
2,1,4,1,131.9299067,53.24134613,21.77016109,32.98340269,5
1,2,5,2,151.2646372,28.53012268,107.8866605,29.25833566,5
1,3,4,3,149.923561,45.70320543,67.10451463,39.36292305,5
3,1,5,3,142.372393,51.03136395,19.79525184,146.0169133,5
3,1,5,1,142.5644934,53.49170782,120.1226538,40.08425014,5
3,2,5,2,42.95271021,152.0808036,19.31867394,151.8620914,5
2,1,4,2,148.2485858,43.54941786,127.6425744,150.656564,5
1,3,4,3,134.4451254,71.93940335,158.7969437,45.6334349,5
3,2,4,2,59.5338793,125.0589653,154.6320242,143.6838558,5
3,2,5,3,107.7422146,53.9449839,138.8254591,127.7556526,5
2,1,5,1,34.73633881,67.96107394,114.168116,55.2316194,5
1,3,4,1,143.4624286,109.3374696,65.1515788,139.7785409,5
2,3,4,3,164.7097263,25.27881705,55.61307828,33.39136743,5
2,3,5,2,106.1164676,131.814291,160.2510278,134.8032589,5
1,3,5,1,134.2166998,71.70797483,49.35813123,134.545722,5
3,2,5,3,33.71399753,67.12629959,128.6862784,32.56274545,5
1,2,4,1,20.64592201,164.3967594,132.7782283,20.34723126,5
1,2,5,1,160.2270741,54.69223122,120.1747317,164.4285347,5
3,1,4,1,43.62288942,146.0582748,18.78039871,163.3269686,5
2,1,5,2,55.35707696,156.1003306,129.2503398,29.06054119,5
3,1,5,3,149.6053594,25.61012628,121.3723275,167.2014963,5
2,3,4,3,32.02668907,67.95314987,160.6189441,37.00376624,5
1,2,4,2,153.35909,67.92579327,19.29464563,52.17070355,5
2,1,4,1,140.7412191,108.1589674,36.65443288,124.5151664,5
3,2,4,2,39.05563679,123.6134709,150.6300635,131.7712974,5
2,3,5,3,110.5236967,27.00250249,55.27234324,29.30460228,5
2,1,5,2,123.0315443,52.89974243,25.58335998,130.6154206,5
3,2,5,2,122.1342812,27.57578582,162.2168578,32.20829399,5
2,1,5,1,58.21739443,131.5562179,36.81490322,27.30451622,5
3,2,4,3,50.8558429,23.2939,127.328239,40.86080253,5
1,2,4,2,116.5290498,60.16610418,141.1098192,44.97322906,5
3,2,5,3,17.11225336,138.1921087,73.6534766,23.05805641,5
2,1,5,2,51.13422416,71.8380711,141.1228136,24.72885719,5
2,3,4,3,15.18522144,125.1073087,61.73995426,143.2923454,5
1,2,4,2,154.4689205,60.03706781,117.3725207,40.6912075,5
1,3,5,1,64.13523197,37.09272975,141.6208169,47.60663952,5
1,2,4,1,122.8662917,60.15406561,30.83498635,135.9455499,5
1,2,5,1,139.3334931,23.16247252,60.01250462,147.0441528,5
2,3,4,2,62.71494038,19.16606229,137.1560073,45.02370772,5
1,3,4,3,21.0671752,66.43225403,157.2525146,31.79596307,5
1,3,4,1,156.934972,57.04132088,116.8033473,147.3865305,5
3,1,5,3,28.11323243,67.5940143,112.9596874,18.25534144,5
1,3,4,3,122.0098076,161.4981012,51.06869261,157.9211848,5
3,1,5,1,145.8178924,111.9277852,65.10591367,134.4905917,5
2,3,5,2,137.9829619,58.43139358,33.52962522,146.8811037,5
3,1,5,3,36.24821495,144.218097,69.0377875,26.62060783,5
3,1,4,1,120.3677735,25.24341332,64.10585929,27.3311322,5
